Accession	Tax_ID	Submission_Date	Number_Contigs	Contig_N50	Contig_N90	Assembly_Size	Species_name	Super_class	Class	Infra_class	Sub_class	Super_order	Order	Sequencing_type
GCA_032275445.1	458187	2023-10-02	225287	10523	1768	1000204497	Crypturellus soui	Sarcopterygii	Aves			Palaeognathae	Tinamiformes	missing
GCA_032353075.1	204063	2023-10-04	380560	4201	1138	1000358942	Tyrannus caudifasciatus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_032353195.1	121427	2023-10-04	549369	1017	572	560223193	Tyrannus melancholicus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_032353205.1	372373	2023-10-04	87364	27406	6262	1034325205	Tyrannus verticalis	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_032353375.1	1265754	2023-10-04	572493	2057	790	919880021	Forpus cyanopygius	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_032353435.1	151760	2023-10-04	491826	2636	928	962488887	Amazona farinosa	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_032353575.1	2338436	2023-10-04	839084	1540	644	1069051663	Pyrrhura devillei	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_032353615.1	2301374	2023-10-04	665114	1172	607	711926358	Micropsitta geelvinkiana	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_032353885.1	555279	2023-10-04	260658	10840	1431	1052258295	Nothura maculosa	Sarcopterygii	Aves			Palaeognathae	Tinamiformes	missing
GCA_032354935.1	232641	2023-10-04	1701467	298	241	555789363	Psittacula roseata	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_032356925.1	311893	2023-10-04	511284	806	546	410057786	Pyrrhura rhodocephala	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_032357275.1	284148	2023-10-04	608083	1260	633	690180571	Micropsitta pusio	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_032357305.1	2259667	2023-10-04	295126	5843	1531	1038346274	Amazona mercenarius	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_032357605.1	658925	2023-10-04	82060	28238	6709	1068561344	Tachyeres brachypterus	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	missing
GCA_032357685.1	8837	2023-10-04	184931	9484	2667	1042846131	Anas capensis	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	missing
GCA_032357765.1	152277	2023-10-04	1690264	337	244	594852007	Amazona auropalliata	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_032357785.1	156567	2023-10-06	694	9092038	1402811	1124570061	Periparus ater	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio HiFi
GCA_032360045.1	57393	2023-10-04	2895306	277	236	910692256	Amazona ventralis	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_032361245.1	163849	2023-10-04	63370	61231	7490	1032055833	Serinus canicollis	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_032361345.1	176049	2023-10-04	887848	36538	278	1267904901	Trichoglossus haematodus	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_032361365.1	2201931	2023-10-04	115581	30045	4384	1049916726	Spinus pinus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_032466295.1	69957	2023-10-10	615774	1569	691	818371812	Forpus passerinus	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_032466355.1	303320	2023-10-10	1465696	639	260	765586910	Pionus fuscus	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_032466415.1	345187	2023-10-10	518730	2304	856	919096718	Forpus xanthopterygius	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_032466535.1	1265749	2023-10-10	107553	25346	4576	1094243180	Forpus xanthops	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_032466555.1	30468	2023-10-10	91692	26478	5902	991077619	Tinamus major	Sarcopterygii	Aves			Palaeognathae	Tinamiformes	missing
GCA_032466625.1	1238232	2023-10-10	554731	2004	786	886375664	Psittacara rubritorquis	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_032466675.1	870969	2023-10-10	387717	4123	1154	1028414576	Forpus modestus	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_032466695.1	345188	2023-10-10	549133	1903	740	846472027	Forpus crassirostris	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_032468075.1	151758	2023-10-10	2410848	350	241	880820040	Amazona amazonica	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_033124195.1	1547490	2023-10-30	155300	21293	3239	1150148719	Coracias cyanogaster	Sarcopterygii	Aves	Neognathae			Coraciiformes	missing
GCA_033439825.1	1006542	2023-11-08	179163	26512	4296	1144299037	Todiramphus cinnamominus	Sarcopterygii	Aves	Neognathae			Coraciiformes	missing
GCA_033439845.1	2577023	2023-11-08	314146	10957	1710	978470398	Ispidina picta	Sarcopterygii	Aves	Neognathae			Coraciiformes	missing
GCA_033439865.1	325338	2023-11-08	281794	14399	2351	972481034	Alcedo quadribrachys	Sarcopterygii	Aves	Neognathae			Coraciiformes	missing
GCA_033439885.1	390728	2023-11-08	270294	15968	2245	962757634	Alcedo semitorquata	Sarcopterygii	Aves	Neognathae			Coraciiformes	missing
GCA_033439905.1	325335	2023-11-08	242390	19405	3357	1150718213	Ceryle rudis	Sarcopterygii	Aves	Neognathae			Coraciiformes	missing
GCA_033459285.1	78203	2023-11-09	3531	2269972	262943	1388371875	Clamator glandarius	Sarcopterygii	Aves	Neognathae			Cuculiformes	PacBio HiFi
GCA_033556795.1	78212	2023-11-13	1340	8509748	1125632	1263641154	Tapera naevia	Sarcopterygii	Aves	Neognathae			Cuculiformes	PacBio HiFi
GCA_033558105.1	357741	2023-11-13	2995	1622296	244391	1256652329	Coccyzus lansbergi	Sarcopterygii	Aves	Neognathae			Cuculiformes	PacBio HiFi
GCA_033558185.1	3054325	2023-11-13	2932	1835311	257096	1249866067	Dromococcyx pavoninus	Sarcopterygii	Aves	Neognathae			Cuculiformes	PacBio HiFi
GCA_033558235.1	78208	2023-11-13	526	23989336	4841642	1200843443	Neomorphus geoffroyi	Sarcopterygii	Aves	Neognathae			Cuculiformes	PacBio HiFi
GCA_033558465.1	36245	2023-11-13	426303	15454	1131	1015532729	Alcedo atthis	Sarcopterygii	Aves	Neognathae			Coraciiformes	missing
GCA_033628365.1	328946	2023-11-14	95315	91126	11379	1164854868	Calidris temminckii	Sarcopterygii	Aves	Neognathae			Charadriiformes	missing
GCA_033628385.1	171273	2023-11-14	95534	79825	12212	1304517169	Pluvialis squatarola	Sarcopterygii	Aves	Neognathae			Charadriiformes	missing
GCA_033628425.1	670340	2023-11-14	184138	47115	3881	1185835516	Calidris minuta	Sarcopterygii	Aves	Neognathae			Charadriiformes	missing
GCA_033628465.1	8919	2023-11-14	107948	82697	9889	1190164641	Calidris alpina	Sarcopterygii	Aves	Neognathae			Charadriiformes	missing
GCA_033628505.1	240204	2023-11-14	191550	57493	3632	1236140388	Tringa tobata	Sarcopterygii	Aves	Neognathae			Charadriiformes	missing
GCA_033628625.1	371911	2023-11-14	78594	87634	16343	1278496420	Charadrius hiaticula	Sarcopterygii	Aves	Neognathae			Charadriiformes	missing
GCA_033816785.1	100825	2023-11-22	1435	19899906	5392577	1244798878	Picus viridis	Sarcopterygii	Aves	Neognathae			Piciformes	Oxford Nanopore
GCA_034008185.1	887050	2023-12-01	724	18463888	3862322	1176285410	Gorsachius magnificus	Sarcopterygii	Aves	Neognathae			Pelecaniformes	PacBio RSII
GCA_034336665.1	383689	2023-12-26	3819	13437235	477205	1098434582	Luscinia megarhynchos	Sarcopterygii	Aves	Neognathae			Passeriformes	Oxford Nanopore
GCA_034336685.1	391696	2023-12-26	9965	18695389	466618	1102289131	Luscinia luscinia	Sarcopterygii	Aves	Neognathae			Passeriformes	Oxford Nanopore
GCA_034509085.1	90714	2023-12-21	1463930	360	242	547230681	Spinus yarrellii	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_034509185.1	1105365	2023-12-21	101644	28943	4174	1022651160	Euphonia xanthogaster	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_034509425.1	44318	2023-12-21	12370	1675623	55257	1199137260	Eopsaltria australis	Sarcopterygii	Aves	Neognathae			Passeriformes	Oxford Nanopore
GCA_034638445.1	52775	2023-12-27	429	35788150	7536214	1240549340	Ciconia boyciana	Sarcopterygii	Aves	Neognathae			Ciconiiformes	Oxford Nanopore
GCA_034640395.1	54776	2023-12-26	503464	1803	746	742476620	Spinus spinescens	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_034768475.1	1548930	2023-12-28	641496	1131	610	669385013	Alipiopsitta xanthops	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_034779935.1	127974	2023-12-28	861764	2458	735	1448888563	Loxia pytyopsittacus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_034779955.1	1603565	2023-12-28	572011	5844	680	1221356593	Acanthis cabaret	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_034780215.1	632109	2023-12-28	772458	2685	630	1197978563	Carduelis corsicana	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_034780635.1	1042130	2023-12-28	1036865	296	237	332671254	Micrastur mirandollei	Sarcopterygii	Aves	Neognathae			Falconiformes	missing
GCA_034780675.1	175928	2023-12-28	452465	2837	938	921347388	Spinus atriceps	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_034780795.1	160760	2023-12-28	2062941	349	243	747980554	Spinus spinus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_034780815.1	37602	2023-12-28	1301913	1073	585	1284110497	Serinus serinus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_034780855.1	658926	2023-12-28	173656	10008	2933	1055827361	Tachyeres leucocephalus	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	missing
GCA_034780875.1	285242	2023-12-28	802184	1312	599	909713417	Spinus lawrencei	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_034781195.1	321106	2023-12-28	623983	1826	728	920550869	Circaetus spectabilis	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_034781315.1	993370	2023-12-28	71556	42479	8957	1178117515	Accipiter madagascariensis	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_034781455.1	3050083	2023-12-28	2414333	381	245	940852024	Serinus nigriceps	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_034781495.1	993371	2023-12-28	96303	31915	6067	1171086377	Accipiter minullus	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_034781615.1	495938	2023-12-28	685505	962	575	632268894	Falco ardosiaceus	Sarcopterygii	Aves	Neognathae			Falconiformes	missing
GCA_034781655.1	1548953	2023-12-28	2872251	346	243	1047416770	Eupsittula astec	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_034781795.1	57238	2023-12-28	82798	36824	7400	992169601	Crypturellus tataupa	Sarcopterygii	Aves			Palaeognathae	Tinamiformes	missing
GCA_034781875.1	495941	2023-12-28	1433828	1510	658	1824255975	Falco chicquera	Sarcopterygii	Aves	Neognathae			Falconiformes	missing
GCA_034781895.1	867388	2023-12-28	3241406	442	248	1375267268	Psittacara finschi	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_034782035.1	56350	2023-12-28	507420	2866	983	1060647641	Falco sparverius	Sarcopterygii	Aves	Neognathae			Falconiformes	missing
GCA_034782095.1	345163	2023-12-28	638460	1654	712	881143821	Falco jugger	Sarcopterygii	Aves	Neognathae			Falconiformes	missing
GCA_034782155.1	495940	2023-12-28	1615731	643	267	860841536	Falco zoniventris	Sarcopterygii	Aves	Neognathae			Falconiformes	missing
GCA_034782235.1	495939	2023-12-28	716118	1291	638	824891584	Falco dickinsoni	Sarcopterygii	Aves	Neognathae			Falconiformes	missing
GCA_034782255.1	387787	2023-12-28	78719	37595	7461	1173684188	Accipiter badius	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_034782355.1	244077	2023-12-28	103562	18924	5053	1078231823	Amazona kawalli	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_034782435.1	321970	2023-12-28	292589	6571	1714	1141759489	Clanga hastata	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_034782455.1	387795	2023-12-28	80381	38879	7677	1173585174	Accipiter francesiae	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_034782475.1	1209394	2023-12-28	1561056	647	270	841921454	Amazona xantholora	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_034782535.1	2911133	2023-12-28	478163	3412	1018	1082727155	Accipiter rhodogaster	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_034782555.1	321111	2023-12-28	688658	1728	719	975614398	Lophaetus occipitalis	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_034782575.1	671078	2023-12-28	83465	27095	6962	1087621326	Brotogeris tirica	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_034782595.1	252781	2023-12-28	543578	2562	879	1024699671	Aquila rapax	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_034782615.1	223773	2023-12-28	175886	11079	3218	1158993505	Geranoaetus melanoleucus	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_034782635.1	223853	2023-12-28	105336	27344	5227	1168347850	Buteo brachyurus	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_034782655.1	1042132	2023-12-28	106275	26865	5296	1172817495	Micrastur ruficollis	Sarcopterygii	Aves	Neognathae			Falconiformes	missing
GCA_034782675.1	52649	2023-12-28	130242	16087	4415	1162591481	Haliaeetus vocifer	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_034782695.1	321090	2023-12-28	110873	18576	5238	1169859778	Aquila gurneyi	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_034782715.1	321093	2023-12-28	72254	40182	8334	1170794585	Pseudastur albicollis	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_034782735.1	56258	2023-12-28	85900	33703	7001	1179493483	Sagittarius serpentarius	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_034782775.1	344233	2023-12-28	73385	46041	9269	1168782655	Falco subbuteo	Sarcopterygii	Aves	Neognathae			Falconiformes	missing
GCA_034782895.1	60463	2023-12-28	323298	5383	1349	1029714169	Agapornis fischeri	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_034782915.1	309844	2023-12-28	522362	2287	862	919847551	Forpus coelestis	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_034782935.1	381026	2023-12-28	586105	1694	719	827405935	Micropsitta keiensis	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_034782995.1	241584	2023-12-28	569114	997	554	563925534	Amazona versicolor	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_034783095.1	2797237	2023-12-28	971829	2164	667	1465177838	Forpus spengeli	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_034783155.1	60466	2023-12-28	147808	15843	3016	1055918420	Agapornis personatus	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_034783165.1	45633	2023-12-28	105880	26022	5526	1081519253	Spatula rhynchotis	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	missing
GCA_034783195.1	60469	2023-12-28	549206	2191	855	945602691	Agapornis taranta	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_034783215.1	75858	2023-12-28	96597	28065	6328	1082712798	Mareca sibilatrix	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	missing
GCA_034783435.1	1002726	2023-12-28	385166	4228	1224	1048707326	Agapornis swindernianus	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_034783455.1	57423	2023-12-28	324576	4986	1347	1007652362	Micropsitta finschii	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_034783755.1	321085	2023-12-28	1965414	381	248	743265546	Circaetus cinereus	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_034783915.1	60467	2023-12-28	3591281	366	242	1367541280	Agapornis pullarius	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_035040975.1	328439	2024-01-03	88514	43951	5849	1060886385	Myioborus melanocephalus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035040995.1	329506	2024-01-03	69282	41705	8348	1062143342	Premnoplex brunnescens	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035041115.1	60465	2024-01-03	56178	66169	11099	1040431461	Agapornis nigrigenis	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_035041135.1	377289	2024-01-03	79786	32692	7260	1057024093	Platyrinchus mystaceus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035041215.1	468485	2024-01-03	83414	36236	6329	1060816005	Gymnopithys bicolor	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035041235.1	873197	2024-01-03	90980	41210	5562	1057987751	Myiothlypis chrysogaster	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035041345.1	2767975	2024-01-03	122491	23660	3966	1071020208	Poliocrania exsul	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035041385.1	1851190	2024-01-03	284720	55125	3343	1105645503	Myiothlypis coronata	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035041425.1	430701	2024-01-03	101118	25697	5289	1040914668	Mionectes olivaceus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035046945.1	96539	2024-01-03	111347	23535	4455	1039110916	Loxia leucoptera	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035047045.1	34948	2024-01-03	212727	13651	1989	1087496643	Vireo griseus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035047285.1	280046	2024-01-03	145597	21363	4402	1097320841	Serinus syriacus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035047745.1	194941	2024-01-03	79317	42282	5498	1043144908	Catamblyrhynchus diadema	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035047845.1	183179	2024-01-03	84882	37006	6167	1059105393	Dendrocincla fuliginosa	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035047865.1	261817	2024-01-03	74147	50691	6740	1055636461	Dendrocincla tyrannina	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035047885.1	166060	2024-01-03	124136	24998	3386	1054108817	Chlorospingus flavigularis	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035047985.1	182906	2024-01-03	71341	42247	6855	1039777335	Basileuterus tristriatus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035048045.1	166066	2024-01-03	71031	38964	6862	1038224917	Chlorospingus semifuscus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035048125.1	330682	2024-01-03	108916	29739	3836	1044487723	Diglossa cyanea	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035048155.1	1314640	2024-01-03	108486	27961	4220	1032396423	Cinnycerthia olivascens	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035048185.1	1851192	2024-01-03	90643	36222	5269	1033696610	Cinnycerthia unirufa	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035221315.1	56304	2024-01-08	279765	8909	1750	1192959397	Tauraco hartlaubi	Sarcopterygii	Aves	Neognathae			Musophagiformes	missing
GCA_035221435.1	3050619	2024-01-08	64386	61071	7454	1052200365	Sphenopsis melanotis	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035221455.1	255386	2024-01-08	46498	68513	12681	1042758011	Xenops minutus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035221675.1	3046608	2024-01-08	249620	39281	5734	1127304179	Spatula smithii	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	missing
GCA_035221975.1	303875	2024-01-08	2159476	407	249	859878688	Serinus flavivertex	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035222195.1	182939	2024-01-08	79096	50323	6839	1049835025	Myioborus miniatus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035222235.1	183167	2024-01-08	49498	78573	13290	1063522065	Margarornis squamiger	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035222285.1	60464	2024-01-08	167037	15795	2795	1077563471	Agapornis lilianae	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_035582745.1	3150946	2024-01-11	60137	72016	7997	1045918411	Loriotus luctuosus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035582775.1	54020	2024-01-11	30631	81335	21323	1198203808	Phoebastria immutabilis	Sarcopterygii	Aves	Neognathae			Procellariiformes	missing
GCA_035582795.1	33587	2024-01-12	361	36845572	5074288	1348553167	Mycteria americana	Sarcopterygii	Aves	Neognathae			Ciconiiformes	PacBio HiFi
GCA_035582835.1	54021	2024-01-11	29051	86335	22635	1199030586	Phoebastria nigripes	Sarcopterygii	Aves	Neognathae			Procellariiformes	missing
GCA_035582855.1	54022	2024-01-11	38646	62947	16194	1195283510	Phoebastria irrorata	Sarcopterygii	Aves	Neognathae			Procellariiformes	missing
GCA_035582865.1	54023	2024-01-11	42893	56627	14377	1188150971	Phoebastria albatrus	Sarcopterygii	Aves	Neognathae			Procellariiformes	missing
GCA_035582875.1	46550	2024-01-11	55522	42767	10704	1184775458	Diomedea exulans	Sarcopterygii	Aves	Neognathae			Procellariiformes	missing
GCA_035583095.1	141274	2024-01-11	127714	22944	3848	1088746887	Cacatua galerita	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_035583115.1	548493	2024-01-11	112722	24598	4422	1057382166	Anisognathus igniventris	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035583135.1	360214	2024-01-11	63122	47228	9872	1038099324	Lophotriccus pileatus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035583155.1	589933	2024-01-11	66064	51496	8583	1067151519	Acropternis orthonyx	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035583185.1	586367	2024-01-11	54702	70277	10509	1055102317	Anabacerthia variegaticeps	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035583215.1	65378	2024-01-11	85126	47508	6007	1065668493	Arremon brunneinucha	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035583235.1	2767836	2024-01-11	88602	37407	5747	1067336114	Hafferia zeledoni	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035583915.1	75861	2024-01-11	83211	25955	6577	1071674797	Mareca strepera	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	missing
GCA_035583995.1	241750	2024-01-11	73868	57751	6360	1057286184	Arremon aurantiirostris	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035584035.1	75976	2024-01-11	57063	69122	10689	1051693259	Lepidocolaptes lacrymiger	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035584715.1	190292	2024-01-11	89284	34059	6082	1050969100	Xiphorhynchus erythropygius	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035584735.1	2765847	2024-01-11	46349	78573	11716	1036929817	Pseudotriccus pelzelni	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035584755.1	644990	2024-01-11	58748	49649	10801	1049294509	Thripadectes ignobilis	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035584835.1	256431	2024-01-11	62813	64194	7524	1051694190	Tangara arthus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035584875.1	1094534	2024-01-11	53317	56960	12366	1049582190	Syndactyla subalaris	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_035588595.1	75832	2024-01-11	229895	13456	1776	1096910227	Mareca americana	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	missing
GCA_035590135.1	321084	2024-01-11	60756	43591	11577	1177253928	Circaetus pectoralis	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_035590175.1	2868386	2024-01-11	235038	9601	2099	1147034644	Aviceda leuphotes	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_035590195.1	258819	2024-01-11	73541	30657	8234	1154424072	Aviceda cuculoides	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_035590215.1	263164	2024-01-11	141320	22875	3755	1170142166	Microhierax caerulescens	Sarcopterygii	Aves	Neognathae			Falconiformes	missing
GCA_035590275.1	56347	2024-01-11	68049	44827	9271	1168369854	Ibycter americanus	Sarcopterygii	Aves	Neognathae			Falconiformes	missing
GCA_035590315.1	252787	2024-01-11	59444	41895	11436	1173115591	Hieraaetus wahlbergi	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_035590425.1	1562128	2024-01-11	279560	6226	1932	1132469849	Falco rupicolus	Sarcopterygii	Aves	Neognathae			Falconiformes	missing
GCA_035590455.1	1562126	2024-01-11	95669	34155	6003	1167594552	Microhierax latifrons	Sarcopterygii	Aves	Neognathae			Falconiformes	missing
GCA_035590535.1	495947	2024-01-11	229029	9530	2173	1142433846	Falco concolor	Sarcopterygii	Aves	Neognathae			Falconiformes	missing
GCA_035592055.1	321058	2024-01-11	612454	1827	752	913552921	Phalcoboenus megalopterus	Sarcopterygii	Aves	Neognathae			Falconiformes	missing
GCA_035592155.1	2869452	2024-01-11	86408	35038	7089	1178600333	Milvus aegyptius	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_035592195.1	329121	2024-01-11	351308	5144	1411	1126256925	Milvus lineatus	Sarcopterygii	Aves	Neognathae			Accipitriformes	missing
GCA_035593285.1	458119	2024-01-11	1700296	691	258	914800443	Micropsitta bruijnii	Sarcopterygii	Aves	Neognathae			Psittaciformes	missing
GCA_035594005.1	2861860	2024-01-11	209677	9639	2375	1043256133	Hypotaenidia philippensis	Sarcopterygii	Aves	Neognathae			Gruiformes	missing
GCA_035610455.1	9125	2024-01-12	92286	42069	6488	1126203322	Gallirallus australis	Sarcopterygii	Aves	Neognathae			Gruiformes	missing
GCA_035610475.1	72013	2024-01-12	159197	16509	3417	1089585703	Porphyrio melanotus	Sarcopterygii	Aves	Neognathae			Gruiformes	missing
GCA_035666275.1	9078	2024-01-17	3115	1069603	152474	1034639186	Alectoris chukar	Sarcopterygii	Aves	Neognathae		Galloanserae	Galliformes	PacBio CLR
GCA_035772895.1	573593	2024-01-17	14516	132711	34137	956397266	Perdix hodgsoniae	Sarcopterygii	Aves	Neognathae		Galloanserae	Galliformes	missing
GCA_036010785.1	3111550	2024-01-24	866	8735889	1152142	1395800460	Ammospiza maritima maritima	Sarcopterygii	Aves	Neognathae			Passeriformes	PacBio HiFi
GCA_036023395.1	360220	2024-01-25	69849	38359	8681	1049278362	Myiotriccus ornatus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_036026055.1	54777	2024-01-25	79813	39997	5831	1035176499	Spinus crassirostris	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_036026075.1	357701	2024-01-25	118848	24036	3601	1019155830	Linurgus olivaceus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_036026295.1	285239	2024-01-25	92402	34884	5603	1042424550	Spinus olivaceus	Sarcopterygii	Aves	Neognathae			Passeriformes	missing
GCA_036026335.1	8838	2024-01-25	319562	15922	2872	1135358737	Mareca penelope	Sarcopterygii	Aves	Neognathae		Galloanserae	Anseriformes	missing
