Accession	Tax_ID	Submission_Date	Number_Contigs	Contig_N50	Contig_N90	Assembly_Size	Species_name	Super_class	Class	Infra_class	Sub_class	Super_order	Order	Sequencing_type
GCA_019155185.1	241442	2021-07-07	688	5533578	320808	448521824	Beaufortia kweichowensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	Oxford Nanopore
GCA_044048495.1	2872190	2024-10-29	625	5352689	326664	459596823	Beaufortia pingi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio HiFi
GCA_015052645.1	1514669	2020-10-28	145333	6902	2341	663335846	Benitochromis conjunctus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015102815.1	559342	2020-10-29	124784	8411	2743	689885294	Benthochromis horii	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015102775.1	299336	2020-10-29	126192	8230	2736	689579170	Benthochromis melanoides	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015111075.1	2591266	2020-10-29	115825	9441	3033	703739302	Benthochromis sp. horii mahale AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015111415.1	158760	2020-10-29	159865	6075	2188	673108211	Benthochromis tricoti	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_900323375.1	125796	2018-03-26	188319	4393	1980	675054998	Benthosema glaciale	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Myctophiformes	missing
GCA_039105355.1	1069390	2024-05-09	4081	804747	174514	1270680889	Benthosema pterotum	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Myctophiformes	missing
GCA_900312565.1	88663	2018-03-19	151933	4286	1875	532475508	Beryx splendens	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Beryciformes	missing
GCA_040207135.1	209216	2024-06-17	140	9525463	2013665	442838483	Betta imbellis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Anabantiformes	missing
GCF_900634795.4	158456	2023-03-10	347	2574972	645992	426969779	Betta splendens	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Anabantiformes	PacBio CLR
GCA_037176995.1	443752	2024-03-15	225423	2948	1112	505785690	Bidyanus bidyanus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Centrarchiformes	missing
GCA_963422515.1	195075	2023-09-13	2150	1116256	149172	728420255	Blennius ocellaris	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Blenniiformes	PacBio HiFi
GCF_026225935.1	150288	2022-11-17	4007	692000	126477	938018620	Boleophthalmus pectinirostris	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gobiiformes	PacBio RSII
GCA_964260565.1	44932	2024-09-06	8642	126712	34347	585130087	Boreogadus saida	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	missing
GCA_949987555.1	473354	2023-05-03	4009	959230	94031	908722801	Borostomias antarcticus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Stomiiformes	PacBio HiFi
GCA_020698575.1	86224	2021-11-02	348	28280916	1820247	885701655	Bostrychus sinensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gobiiformes	PacBio CLR
GCA_036877575.1	322108	2024-02-26	462449	13886	461	893551103	Botia almorhae	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	missing
GCA_036877585.1	322106	2024-02-26	504771	10503	430	857122794	Botia kubotai	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	missing
GCA_015107555.1	32488	2020-10-29	99493	11600	3471	727554188	Boulengerochromis microlepis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_026770805.1	91717	2022-12-09	98539	14019	3525	715253406	Boulengeromyrus knoepffleri	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	missing
GCA_943590825.1	483258	2022-06-15	44874	31686	6180	571371630	Bovichtus diacanthus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_943593645.1	36205	2022-06-10	42947	33439	6650	574944918	Bovichtus variegatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCF_040956055.1	412623	2024-07-30	2856	416568	68289	406486237	Brachionichthys hirsutus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Lophiiformes	PacBio HiFi
GCA_040956055.2	412623	2024-08-05	2857	416568	68259	406511735	Brachionichthys hirsutus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Lophiiformes	PacBio HiFi
GCA_016785285.1	435138	2021-02-01	24607	291229	52745	628253942	Brachirus orientalis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Pleuronectiformes	missing
GCA_020368025.1	1194720	2021-10-07	1505	4380125	707311	540331300	Brachyhypopomus occidentalis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Gymnotiformes	Oxford Nanopore
GCF_029030835.1	100188	2023-03-08	1003	2589815	406612	595935260	Brachyistius frenatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii			Oxford Nanopore
GCA_030435695.1	1115630	2023-07-13	449	25569929	2955391	2031670904	Brachymystax lenok tsinlingensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Salmoniformes	Oxford Nanopore
GCA_037974465.1	1042426	2024-04-05	201688	7026	1634	814486976	Brachypetersius altus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Characiformes	missing
GCA_037577145.1	3081303	2024-03-26	210394	7559	1738	854823381	Brachypetersius gabonensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Characiformes	missing
GCA_903066815.1	51562	2021-09-22	80412	41214	7186	646909818	Brachyrhaphis roseni	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	missing
GCA_903067065.1	51563	2021-09-22	329585	5904	692	667878269	Brachyrhaphis terrabensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	missing
GCA_900302395.1	630652	2018-03-30	319170	4452	1844	1142614961	Bregmaceros cantori	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	missing
GCA_015164015.2	1194723	2023-01-03	130752	10208	2555	715904197	Brevimyrus niger	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	missing
GCF_023856365.1	42636	2022-06-28	1659	4190077	241690	987976265	Brienomyrus brachyistius	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	PacBio HiFi
GCA_026770825.1	2303989	2022-12-09	107430	11800	3191	699945590	Brienomyrus longianalis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	missing
GCA_040955155.1	81638	2024-08-01	6799	157414	32644	548469364	Brosme brosme	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	PacBio HiFi
GCA_900303265.1	432164	2018-03-20	59402	17578	3336	484163039	Brotula barbata	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Ophidiiformes	missing
GCA_027576235.1	591309	2023-01-06	543795	2103	971	912408352	Brustiarius nox	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_027575895.1	591311	2023-01-06	537515	2176	984	919819259	Brustiarius solidus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_037974445.1	206456	2024-04-05	231469	7915	1684	937318178	Brycinus macrolepidotus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Characiformes	missing
GCA_037974405.1	303981	2024-04-05	173663	9412	2092	884353969	Brycinus nurse	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Characiformes	missing
GCA_037577275.1	303984	2024-03-26	172425	9810	2142	873569315	Bryconaethiops microstoma	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Characiformes	missing
GCA_015106715.1	242822	2020-10-29	116120	9052	2948	684293641	Bujurquina vittata	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_016630915.1	34785	2021-01-13	1744	2201294	288586	568650138	Callionymus lyra	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Syngnathiformes	Oxford Nanopore
GCA_015103395.1	32491	2020-10-29	131422	7844	2511	697422258	Callochromis macrops	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015109845.1	240489	2020-10-29	159031	6084	2195	684015277	Callochromis melanostigma	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015110035.1	27735	2020-10-29	124428	8599	2653	707841144	Callochromis pleurospilus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_006937965.1	60409	2019-07-12	55268	46418	6768	814873784	Callopanchax toddi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	missing
GCA_910591475.1	389352	2022-11-29	1497	1399758	267335	862592683	Campylomormyrus compressirostris	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	PacBio HiFi
GCA_025727615.1	112143	2022-10-17	129920	11368	2587	737455575	Campylomormyrus numenius	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	missing
GCA_026770845.1	91719	2022-12-09	132584	10839	2551	734037886	Campylomormyrus tamandua	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	missing
GCA_021432705.1	376895	2022-01-10	336	7719230	1283167	605115261	Caranx ignobilis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Carangiformes	missing
GCA_019059645.1	181461	2021-06-29	3576	1469537	51218	710793090	Caranx melampygus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Carangiformes	missing
GCA_900312935.1	1491482	2018-03-18	70747	9554	2286	387125612	Carapus acus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Ophidiiformes	missing
GCF_003368295.1	7957	2018-08-09	8463	821153	73670	1820410350	Carassius auratus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio RSII
GCF_963082965.1	217509	2023-08-09	1109	3822391	1004543	1684130038	Carassius carassius	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio HiFi
GCF_023724105.1	101364	2022-06-16	2648	5134100	885851	1582055447	Carassius gibelio	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio HiFi
GCA_015109795.1	32492	2020-10-29	113064	9487	2844	701561683	Cardiopharynx schoutedeni	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_026122135.1	419327	2022-11-10	523894	2149	1016	995812951	Cathorops aguadulce	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_028877435.1	419329	2023-02-27	640218	1720	844	839408651	Cathorops dasycephalus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_028877395.1	591291	2023-02-27	671830	1899	938	1001315896	Cathorops festae	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_027576075.1	419331	2023-01-06	582713	2045	989	997583132	Cathorops hypophthalmus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_027576115.1	1077199	2023-01-06	470510	2934	1124	987877378	Cathorops melanopus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_027575975.1	419332	2023-01-06	585403	2013	985	996704671	Cathorops multiradiatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_043789705.1	1892601	2024-10-24	2328	3273642	722992	2599009588	Cathorops nuchalis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	PacBio HiFi
GCA_043789745.1	872969	2024-10-24	3225	2130818	486076	2591392502	Cathorops wayuu	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	PacBio HiFi
GCA_036785435.1	522486	2024-02-22	216390	14693	3893	1722377142	Catostomus latipinnis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	missing
GCF_023349555.1	271503	2022-05-12	1660	1006396	150978	575550035	Cebidichthys violaceus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	PacBio HiFi
GCA_037832705.1	2578259	2024-03-29	224611	4009	668	380957912	Centriscus cristatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Syngnathiformes	missing
GCA_026898505.1	166262	2022-12-14	8310	556002	84195	735610683	Centroberyx gerrardi	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Beryciformes	Oxford Nanopore
GCF_030273125.1	184440	2023-06-20	433	9508883	1508984	925988936	Centropristis striata	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	PacBio HiFi
GCA_037975185.1	109723	2024-04-05	35216	118040	7627	643754280	Centropyge bicolor	Actinopterygii	Actinopteri	Teleostei	Neopterygii			missing
GCA_027564185.1	390433	2023-01-03	519358	2319	1056	992660022	Cephalocassis borneensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_027576275.1	591264	2023-01-06	508657	2429	1037	941518932	Cephalocassis melanochir	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_043388385.1	160708	2024-10-21	24	44092975	39178384	1039913711	Cephalopholis sonnerati	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	PacBio HiFi
GCA_900660305.1	115865	2019-06-15	172711	2690	1424	403660570	Cetomimus sp. NI1144	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Beryciformes	missing
GCA_037902135.1	2578260	2024-04-01	2711	1176850	278957	1367393060	Cetoscarus ocellatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Labriformes	missing
GCA_023974075.1	36190	2022-06-29	3856	1500626	97019	1065524299	Chaenocephalus aceratus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	PacBio CLR
GCA_943593825.1	70440	2022-06-15	111572	15823	3143	790306948	Chaenodraco wilsoni	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_015082035.1	166741	2020-10-21	2680	733529	135766	746133189	Chaenogobius annularis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gobiiformes	missing
GCA_037975165.1	39042	2024-04-05	25109	200922	32386	623976306	Chaetodon auriga	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Chaetodontiformes	missing
GCA_029783705.1	75016	2023-04-17	184217	7490	2243	884368838	Chaetodon striatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Chaetodontiformes	missing
GCA_039877785.1	109706	2024-05-29	86	21327470	6295342	662495920	Chaetodon trifascialis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Chaetodontiformes	PacBio HiFi
GCA_037975065.1	109707	2024-04-05	18062	120617	24346	647794434	Chaetodon trifasciatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Chaetodontiformes	missing
GCA_015102055.1	34794	2020-10-29	135848	7357	2524	694042747	Chalinochromis brichardi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015112635.1	1506565	2020-10-29	130707	7798	2609	699635866	Chalinochromis cyanophleps	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015103555.1	32494	2020-10-29	133679	7255	2516	688624945	Chalinochromis popelini	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015111275.1	1818570	2020-10-29	146852	6649	2372	689176581	Chalinochromis sp. bifrenatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_015109345.1	2591267	2020-10-29	153909	6221	2253	685125776	Chalinochromis sp. ndobhoi AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	missing
GCA_036324585.1	159716	2024-02-01	3502	2611138	286236	986431729	Champsocephalus esox	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_036324595.1	52237	2024-02-01	2993	3182242	299882	993506609	Champsocephalus gunnari	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCF_033026475.1	215402	2023-10-25	343	16561385	2373671	675471154	Channa argus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Anabantiformes	PacBio HiFi
GCA_040939885.1	188929	2024-07-29	117	30602493	20178209	703609024	Channa asiatica	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Anabantiformes	PacBio HiFi
GCA_020496755.1	188791	2021-10-14	338	21727292	2420044	618815250	Channa maculata	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Anabantiformes	Oxford Nanopore
GCA_033026295.1	64152	2023-10-25	728	13087542	882281	623001645	Channa striata	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Anabantiformes	Oxford Nanopore
GCA_030522415.1	103215	2023-07-26	394	8077467	1943057	1164795630	Channallabes apus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	PacBio HiFi
GCF_024489055.1	933992	2022-07-29	232	23286394	3227172	1085508829	Chanodichthys erythropterus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	Oxford Nanopore
GCA_040802225.1	291816	2024-07-22	203	37407352	12945270	1092852801	Chanodichthys mongolicus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio HiFi
GCF_902362185.1	29144	2019-08-14	143	23134051	2434880	652698715	Chanos chanos	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gonorynchiformes	PacBio CLR
GCA_036250325.1	208331	2024-01-29	101981	15759	4258	925636062	Characodon lateralis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	missing
GCA_016785325.1	1003706	2021-02-01	155107	14030	1472	554871508	Chascanopsetta lugubris	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Pleuronectiformes	missing
GCA_900302635.1	990972	2018-03-30	297977	4581	2109	1126780255	Chatrabus melanurus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Batrachoidiformes	missing
GCA_037577475.1	3119788	2024-03-27	354	15241685	2262670	706931591	Chaunax sp. Z400	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Lophiiformes	PacBio HiFi
GCF_018320785.1	241271	2021-05-12	330	16477222	2536935	1173443734	Cheilinus undulatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Labriformes	Oxford Nanopore
GCA_029853015.1	450224	2023-04-21	406	13767766	1988450	624700534	Chelidonichthys spinosus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCF_017976325.1	109905	2021-04-15	89	16959746	3746531	644197051	Chelmon rostratus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Chaetodontiformes	PacBio CLR
GCA_030220025.1	48191	2023-06-07	429988	7794	437	704230843	Chelon auratus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Mugiliformes	missing
GCA_963514085.1	48171	2023-09-29	973	2544200	591755	717298143	Chelon labrosus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Mugiliformes	PacBio HiFi
GCA_029874045.1	30804	2023-04-26	450095	4076	434	639992048	Chelon ramada	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Mugiliformes	missing
GCA_027576735.1	2364538	2023-01-06	516013	2358	982	895623328	Chinchaysuyoa labiata	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	missing
GCA_943594065.1	70442	2022-07-13	1377906	1206	227	843194444	Chionobathyscus dewitti	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_009756495.1	36188	2019-12-16	430055	2089	549	514184863	Chionodraco hamatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing
GCA_009756435.1	70433	2019-12-16	71688	42918	8234	1116821594	Chionodraco myersi	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	PacBio RSII
GCA_043091105.1	587617	2024-10-12	360213	18725	308	569964398	Chirostoma estor	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Atheriniformes	missing
GCA_025773905.1	112163	2022-10-20	71662	19664	4947	683565174	Chitala chitala	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	missing
GCA_025434125.1	390312	2022-09-27	242898	2663	885	468700668	Chologaster cornuta	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Percopsiformes	missing
GCA_040805835.1	762751	2024-07-22	138	33939210	26985376	866651405	Chromidotilapia guntheri	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	PacBio HiFi
GCA_900302755.1	91607	2018-03-21	152326	8509	2445	832776325	Chromis chromis	Actinopterygii	Actinopteri	Teleostei	Neopterygii			missing
