Accession	Complete_compleasm	Single_compleasm	Duplicated_compleasm	Fragmented_compleasm	Missing_compleasm	Frameshift_compleasm	Tax_ID	Submission_Date	Species_name	Super_class	Class	Infra_class	Sub_class	Super_order	Order	Sequencing_type	Submitter
GCA_015108615.1	2127	2121	6	955	260	125	329336	2020-10-29	Australoheros scitulus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCF_001266775.1	3104	3096	8	175	74	232	52670	2015-07-28	Austrofundulus limnaeus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	Illumina	Center for Life in Extreme Environments at Portland State University, Portland, OR
GCA_038048925.1	2311	1816	495	762	270	130	308057	2024-04-10	Austrolebias charrua	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	Illumina	Centro de Regulacion del Genoma
GCA_031763805.1	2837	2829	8	358	157	420	135282	2023-09-20	Austrolebias nigripinnis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	Illumina	Iridian Genomes
GCA_005784505.1	3268	3255	13	24	62	269	175774	2019-05-22	Bagarius yarrelli	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Shenzhen Key Lab of Marine Genomics
GCA_028877455.1	3240	3225	15	58	55	120	243720	2023-02-27	Bagre pinnimaculatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCA_028566695.1	3051	3038	13	226	75	211	2709347	2023-02-09	Bagroides melapterus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCA_015107735.1	2601	2593	8	599	142	196	286574	2020-10-29	Baileychromis centropomoides	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_037178815.1	3301	3228	73	8	45	217	135647	2024-03-18	Barbatula barbatula	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	Oxford Nanopore	University of Debrecen
GCA_936440315.1	3344	753	2591	3	7	190	40830	2022-05-03	Barbus barbus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio HiFi	WELLCOME SANGER INSTITUTE
GCA_037974585.1	1578	1571	7	1160	590	229	1042432	2024-04-05	Bathyaethiops greeni	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Characiformes	Illumina	Iridian Genomes
GCA_015104405.1	2399	2387	12	747	193	185	219385	2020-10-29	Bathybates fasciatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015111595.1	2210	2201	9	888	243	170	27733	2020-10-29	Bathybates ferox	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015102795.1	2342	2331	11	779	219	217	293468	2020-10-29	Bathybates graueri	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015107495.1	2376	2369	7	771	192	135	293471	2020-10-29	Bathybates hornii	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015102875.1	2145	2139	6	921	264	170	293470	2020-10-29	Bathybates leo	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015107595.1	2293	2287	6	832	219	132	293467	2020-10-29	Bathybates minor	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015107455.1	2294	2290	4	822	222	201	293469	2020-10-29	Bathybates vittatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_943591095.1	1643	1633	10	1212	468	134	12964	2022-07-13	Bathydraco marri	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing	WELLCOME SANGER INSTITUTE
GCA_900302375.1	1929	1922	7	995	399	106	630650	2018-03-19	Bathygadus melanobranchus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	missing	CEES
GCA_025212315.1	2950	2943	7	259	145	425	2862888	2022-09-14	Batrachocephalus mino	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCA_019155185.1	3326	3303	23	6	22	276	241442	2021-07-07	Beaufortia kweichowensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	Oxford Nanopore	Institute of Hydrobiology
GCA_044048495.1	3318	3273	45	9	27	132	2872190	2024-10-29	Beaufortia pingi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio HiFi	Huzhou University
GCA_015052645.1	2607	2599	8	593	142	188	1514669	2020-10-28	Benitochromis conjunctus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015102815.1	2532	2524	8	633	172	236	559342	2020-10-29	Benthochromis horii	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015102775.1	2510	2499	11	667	159	218	299336	2020-10-29	Benthochromis melanoides	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015111075.1	2614	2609	5	594	136	153	2591266	2020-10-29	Benthochromis sp. horii mahale' AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015111415.1	2422	2415	7	740	180	229	158760	2020-10-29	Benthochromis tricoti	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_900323375.1	1561	1486	75	962	815	89	125796	2018-03-26	Benthosema glaciale	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Myctophiformes	missing	CEES
GCA_039105355.1	3319	3180	139	17	18	162	1069390	2024-05-09	Benthosema pterotum	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Myctophiformes	missing	Xiamen University
GCA_900312565.1	1512	1502	10	1175	646	81	88663	2018-03-19	Beryx splendens	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Beryciformes	missing	CEES
GCA_040207135.1	3345	3332	13	3	6	172	209216	2024-06-17	Betta imbellis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Anabantiformes	Illumina	Universitaet Konstanz
GCF_900634795.4	3335	3315	20	6	13	169	158456	2023-03-10	Betta splendens	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Anabantiformes	PacBio CLR	Wellcome Sanger Institute
GCA_037176995.1	2663	2652	11	476	210	499	443752	2024-03-15	Bidyanus bidyanus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Centrarchiformes	Illumina	Iridian Genomes
GCA_963422515.1	3283	3269	14	31	40	243	195075	2023-09-13	Blennius ocellaris	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Blenniiformes	PacBio HiFi	WELLCOME SANGER INSTITUTE
GCF_026225935.1	3265	3242	23	53	36	287	150288	2022-11-17	Boleophthalmus pectinirostris	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gobiiformes	PacBio RSII	bgi
GCA_964260565.1	3180	3151	29	86	88	177	44932	2024-09-06	Boreogadus saida	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	missing	Earth Biogenome Project Norway
GCA_949987555.1	3250	3202	48	51	53	146	473354	2023-05-03	Borostomias antarcticus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Stomiiformes	PacBio HiFi	WELLCOME SANGER INSTITUTE
GCA_020698575.1	3289	3267	22	17	48	249	86224	2021-11-02	Bostrychus sinensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gobiiformes	PacBio CLR	Zhejiang Ocean University
GCA_036877575.1	2799	2123	676	415	132	104	322108	2024-02-26	Botia almorhae	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	Illumina	University of Basel
GCA_036877585.1	2454	1993	461	633	250	100	322106	2024-02-26	Botia kubotai	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	Illumina	University of Basel
GCA_015107555.1	2668	2659	9	557	118	140	32488	2020-10-29	Boulengerochromis microlepis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_026770805.1	3281	3198	83	55	18	143	91717	2022-12-09	Boulengeromyrus knoepffleri	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	Illumina	IRIDIAN GENOMES
GCA_943590825.1	3057	3042	15	212	85	151	483258	2022-06-15	Bovichtus diacanthus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing	WELLCOME SANGER INSTITUTE
GCA_943593645.1	3069	3061	8	202	79	133	36205	2022-06-10	Bovichtus variegatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing	WELLCOME SANGER INSTITUTE
GCF_040956055.1	3244	3015	229	27	83	225	412623	2024-07-30	Brachionichthys hirsutus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Lophiiformes	PacBio HiFi	CSIRO Applied Genomics Initiative
GCA_040956055.2	3244	3015	229	27	83	225	412623	2024-08-05	Brachionichthys hirsutus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Lophiiformes	PacBio HiFi	CSIRO Applied Genomics Initiative
GCA_016785285.1	3316	3305	11	22	12	114	435138	2021-02-01	Brachirus orientalis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Pleuronectiformes	Illumina	Center for Ecological and Environmental Sciences
GCA_020368025.1	3301	3291	10	11	42	188	1194720	2021-10-07	Brachyhypopomus occidentalis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Gymnotiformes	Oxford Nanopore	Smithsonian Tropical Research Institute
GCF_029030835.1	3332	3324	8	10	12	167	100188	2023-03-08	Brachyistius frenatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii			Oxford Nanopore	University of California Santa Cruz
GCA_030435695.1	3343	2105	1238	3	8	453	1115630	2023-07-13	Brachymystax lenok tsinlingensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Salmoniformes	Oxford Nanopore	Center for Ecological and Environmental Sciences
GCA_037974465.1	2033	2024	9	895	407	159	1042426	2024-04-05	Brachypetersius altus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Characiformes	Illumina	Iridian Genomes
GCA_037577145.1	2255	2246	9	787	294	183	3081303	2024-03-26	Brachypetersius gabonensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Characiformes	Illumina	Iridian Genomes
GCA_903066815.1	2902	2894	8	372	73	137	51562	2021-09-22	Brachyrhaphis roseni	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	missing	WAGENINGEN UNIVERSITY
GCA_903067065.1	1976	1971	5	988	356	108	51563	2021-09-22	Brachyrhaphis terrabensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	missing	WAGENINGEN UNIVERSITY
GCA_900302395.1	772	763	9	1397	1149	56	630652	2018-03-30	Bregmaceros cantori	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	missing	CEES
GCA_015164015.2	3303	3235	68	32	19	148	1194723	2023-01-03	Brevimyrus niger	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	Illumina	IRIDIAN GENOMES
GCF_023856365.1	3337	3207	130	5	12	182	42636	2022-06-28	Brienomyrus brachyistius	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	PacBio HiFi	Michigan State University
GCA_026770825.1	3291	3214	77	46	17	130	2303989	2022-12-09	Brienomyrus longianalis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	Illumina	IRIDIAN GENOMES
GCA_040955155.1	2658	2585	73	100	595	175	81638	2024-08-01	Brosme brosme	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gadiformes	PacBio HiFi	Canadas national platform for genome sequencing and analysis
GCA_900303265.1	3065	3054	11	220	68	138	432164	2018-03-20	Brotula barbata	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Ophidiiformes	missing	CEES
GCA_027576235.1	2978	2963	15	215	161	431	591309	2023-01-06	Brustiarius nox	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCA_027575895.1	3027	3020	7	198	129	413	591311	2023-01-06	Brustiarius solidus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCA_037974445.1	2224	2216	8	830	286	172	206456	2024-04-05	Brycinus macrolepidotus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Characiformes	Illumina	Iridian Genomes
GCA_037974405.1	2167	2154	13	859	319	176	303981	2024-04-05	Brycinus nurse	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Characiformes	Illumina	Iridian Genomes
GCA_037577275.1	2175	2162	13	855	307	147	303984	2024-03-26	Bryconaethiops microstoma	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Characiformes	Illumina	Iridian Genomes
GCA_015106715.1	2667	2655	12	554	120	120	242822	2020-10-29	Bujurquina vittata	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_016630915.1	3268	3257	11	28	58	331	34785	2021-01-13	Callionymus lyra	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Syngnathiformes	Oxford Nanopore	Senckenberg Nature Research Society
GCA_015103395.1	2400	2388	12	751	182	160	32491	2020-10-29	Callochromis macrops	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015109845.1	2300	2286	14	810	222	183	240489	2020-10-29	Callochromis melanostigma	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015110035.1	2432	2420	12	716	188	123	27735	2020-10-29	Callochromis pleurospilus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_006937965.1	3300	3280	20	31	23	152	60409	2019-07-12	Callopanchax toddi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Atherinomorphae	Cyprinodontiformes	Illumina	Max Planck Institute for Biology of Ageing
GCA_910591475.1	3301	3185	116	25	27	367	389352	2022-11-29	Campylomormyrus compressirostris	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	PacBio HiFi	University Potsdam
GCA_025727615.1	3281	3204	77	51	21	120	112143	2022-10-17	Campylomormyrus numenius	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	Illumina	IRIDIAN GENOMES
GCA_026770845.1	3296	3224	72	39	18	142	91719	2022-12-09	Campylomormyrus tamandua	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Osteoglossiformes	Illumina	IRIDIAN GENOMES
GCA_021432705.1	3350	3318	32	2	2	327	376895	2022-01-10	Caranx ignobilis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Carangiformes	Illumina	Brigham Young University
GCA_019059645.1	3335	3031	304	8	11	618	181461	2021-06-29	Caranx melampygus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Carangiformes	missing	Brigham Young University
GCA_900312935.1	2636	2621	15	491	222	191	1491482	2018-03-18	Carapus acus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Ophidiiformes	missing	CEES
GCF_003368295.1	3335	1323	2012	8	11	253	7957	2018-08-09	Carassius auratus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio RSII	National Institutes of Health
GCF_963082965.1	3327	1646	1681	7	20	157	217509	2023-08-09	Carassius carassius	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio HiFi	WELLCOME SANGER INSTITUTE
GCF_023724105.1	3334	1591	1743	7	13	159	101364	2022-06-16	Carassius gibelio	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	PacBio HiFi	IGB Leibniz-Institute of Freshwater Ecology and Inland Fisheries
GCA_015109795.1	2453	2445	8	711	174	107	32492	2020-10-29	Cardiopharynx schoutedeni	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_026122135.1	2984	2978	6	224	146	349	419327	2022-11-10	Cathorops aguadulce	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCA_028877435.1	2860	2853	7	298	196	436	419329	2023-02-27	Cathorops dasycephalus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCA_028877395.1	2974	2961	13	237	142	391	591291	2023-02-27	Cathorops festae	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCA_027576075.1	3021	3006	15	197	135	367	419331	2023-01-06	Cathorops hypophthalmus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCA_027576115.1	3039	3023	16	199	115	348	1077199	2023-01-06	Cathorops melanopus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCA_027575975.1	2972	2961	11	229	153	385	419332	2023-01-06	Cathorops multiradiatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCA_043789705.1	3297	3222	75	22	35	93	1892601	2024-10-24	Cathorops nuchalis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	PacBio HiFi	Leibniz Institute for the Analysis of Biodiversity Change LIB, Museum Koenig Bonn
GCA_043789745.1	3284	3191	93	34	35	93	872969	2024-10-24	Cathorops wayuu	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	PacBio HiFi	Leibniz Institute for the Analysis of Biodiversity Change LIB, Museum Koenig Bonn
GCA_036785435.1	3220	2052	1168	82	52	181	522486	2024-02-22	Catostomus latipinnis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cypriniphysae	Cypriniformes	Illumina	University of Guelph
GCF_023349555.1	3153	3115	38	32	169	140	271503	2022-05-12	Cebidichthys violaceus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	PacBio HiFi	UCLA
GCA_037832705.1	2361	2349	12	756	221	230	2578259	2024-03-29	Centriscus cristatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Syngnathiformes	Illumina	Iridian Genomes
GCA_026898505.1	3300	3282	18	41	12	119	166262	2022-12-14	Centroberyx gerrardi	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Beryciformes	Oxford Nanopore	Rahul Vivek Rane
GCF_030273125.1	3343	3333	10	3	8	143	184440	2023-06-20	Centropristis striata	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	PacBio HiFi	Northeastern University
GCA_037975185.1	3256	3115	141	77	20	134	109723	2024-04-05	Centropyge bicolor	Actinopterygii	Actinopteri	Teleostei	Neopterygii			missing	BGI
GCA_027564185.1	3040	3031	9	184	130	356	390433	2023-01-03	Cephalocassis borneensis	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCA_027576275.1	3034	3022	12	192	127	353	591264	2023-01-06	Cephalocassis melanochir	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Characiphysae	Siluriformes	Illumina	Iridian Genomes
GCA_043388385.1	3353	3346	7	1	0	127	160708	2024-10-21	Cephalopholis sonnerati	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	PacBio HiFi	Yellow Sea Fisheries Research Institute, Chinese Academy of Fishery Sciences
GCA_900660305.1	614	605	9	1290	1421	91	115865	2019-06-15	Cetomimus sp. NI1144	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Beryciformes	missing	CEES
GCA_037902135.1	3322	3290	32	23	8	144	2578260	2024-04-01	Cetoscarus ocellatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Labriformes	Illumina	University of Sydney
GCA_023974075.1	3119	3021	98	61	174	611	36190	2022-06-29	Chaenocephalus aceratus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	PacBio CLR	Korea Polar Research Institute
GCA_943593825.1	2583	2559	24	497	262	206	70440	2022-06-15	Chaenodraco wilsoni	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Perciformes	missing	WELLCOME SANGER INSTITUTE
GCA_015082035.1	3225	3187	38	44	84	546	166741	2020-10-21	Chaenogobius annularis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Gobiiformes	missing	The University of Tokyo
GCA_037975165.1	3309	3268	41	28	17	135	39042	2024-04-05	Chaetodon auriga	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Chaetodontiformes	missing	BGI
GCA_029783705.1	3030	3021	9	261	61	241	75016	2023-04-17	Chaetodon striatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Chaetodontiformes	Illumina	Iridian Genomes
GCA_039877785.1	3349	3339	10	3	2	107	109706	2024-05-29	Chaetodon trifascialis	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Chaetodontiformes	PacBio HiFi	Vertebrate Genomes Project
GCA_037975065.1	3301	3224	77	40	13	145	109707	2024-04-05	Chaetodon trifasciatus	Actinopterygii	Actinopteri	Teleostei	Neopterygii		Chaetodontiformes	missing	BGI
GCA_015102055.1	2418	2410	8	738	179	197	34794	2020-10-29	Chalinochromis brichardi	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015112635.1	2433	2426	7	734	182	154	1506565	2020-10-29	Chalinochromis cyanophleps	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015103555.1	2322	2313	9	806	205	149	32494	2020-10-29	Chalinochromis popelini	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015111275.1	2413	2404	9	733	192	212	1818570	2020-10-29	Chalinochromis sp. bifrenatus'	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
GCA_015109345.1	2304	2293	11	808	232	210	2591267	2020-10-29	Chalinochromis sp. ndobhoi' AB-2019	Actinopterygii	Actinopteri	Teleostei	Neopterygii	Cichlomorphae	Cichliformes	Illumina	CICHLID~X
