Accession	Tax_ID	Submission_Date	Number_Contigs	Contig_N50	Contig_N90	Assembly_Size	Species_name	Super_class	Class	Infra_class	Sub_class	Super_order	Order	Sequencing_type
GCA_963981305.1	34869	2024-03-10	124	77662214	22612246	2622995004	Rupicapra rupicapra	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Oxford Nanopore
GCA_038501445.1	1088129	2024-04-26	171678	45918	9705	2508988663	Rusa alfredi	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCF_036850765.1	59482	2024-02-26	724	20047694	4320768	2579217564	Saccopteryx bilineata	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio CLR
GCF_036850995.1	249018	2024-02-26	741	17812205	3469247	2556899336	Saccopteryx leptura	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio CLR
GCA_963574455.1	37588	2023-11-03	187354	31153	7178	2741607806	Saguinus bicolor	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963574215.1	43778	2023-11-03	189739	31222	7081	2742486941	Saguinus geoffroyi	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_004024885.1	9491	2019-01-15	1675070	53787	486	3492829786	Saguinus imperator	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963574735.1	1079039	2023-11-03	188267	32246	7240	2742819322	Saguinus inustus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963575005.1	78454	2023-11-03	199465	30080	6732	2742060663	Saguinus labiatus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_021498475.1	30586	2022-01-19	3987	10987047	1074621	2968316078	Saguinus midas	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore
GCA_963574345.1	9488	2023-11-02	183560	31817	7345	2712267521	Saguinus mystax	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_031835075.1	9490	2023-09-25	474	91852676	21277934	3240137140	Saguinus oedipus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	PacBio HiFi
GCA_004024985.1	34875	2019-01-15	1775066	6406	399	2875899868	Saiga tatarica	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCF_016699345.2	39432	2021-01-12	2786	4857773	1101497	2639203966	Saimiri boliviensis boliviensis	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963573395.1	2946521	2023-10-31	179218	28419	6624	2573118739	Saimiri cassiquiarensis	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963573505.1	2946522	2023-10-31	188366	27314	6316	2580531333	Saimiri macrodon	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963574195.1	70928	2023-11-01	187799	27495	6314	2586965630	Saimiri oerstedii	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963573345.1	9521	2023-11-01	182829	28615	6529	2584596157	Saimiri sciureus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963574015.1	66265	2023-10-31	191995	26268	6156	2575347121	Saimiri ustus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_040869305.1	1385376	2024-07-25	1227	13709620	2245143	2438671016	Salpingotus crassicauda	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Oxford Nanopore
GCF_009761245.1	9515	2019-12-17	60551	144042	28159	2693375645	Sapajus apella	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCF_902635505.1	9305	2019-11-07	460	62339597	9644096	3086627671	Sarcophilus harrisii	Sarcopterygii	Mammalia				Dasyuromorphia	Oxford Nanopore
GCA_004024925.1	71119	2019-01-15	647535	72421	3535	2068147157	Scalopus aquaticus	Sarcopterygii	Mammalia			Laurasiatheria	Eulipotyphla	missing
GCA_042919465.1	446353	2024-10-15	297	67659624	9209045	2252979606	Scaptochirus moschatus	Sarcopterygii	Mammalia			Laurasiatheria	Eulipotyphla	missing
GCF_902686445.1	30640	2020-07-31	2576	13975867	479975	2814792737	Sciurus carolinensis	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	PacBio CLR
GCA_020740815.1	34861	2021-11-04	33034	182340	37731	2985216546	Sciurus niger	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Oxford Nanopore
GCA_902686455.2	55149	2020-07-31	1816	16327774	1551918	2715248549	Sciurus vulgaris	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	PacBio CLR
GCA_004025065.1	88029	2019-01-15	1077535	25064	1293	3031665617	Semnopithecus entellus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963573665.1	1208734	2023-11-02	188540	26378	6969	2717846248	Semnopithecus hypoleucos	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963574295.1	1208733	2023-11-02	190365	26417	6958	2723533741	Semnopithecus priam	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963574385.1	2804203	2023-11-02	188217	26727	6980	2722885193	Semnopithecus schistaceus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_041721565.1	42415	2024-09-03	30739	359860	78517	2480920273	Sigmodon hispidus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_032199065.1	1559511	2023-09-29	22808	229536	47874	2426875629	Smutsia gigantea	Sarcopterygii	Mammalia			Laurasiatheria	Pholidota	Oxford Nanopore
GCA_032201145.1	302418	2023-09-29	956811	9761	1236	2184469920	Smutsia temminckii	Sarcopterygii	Mammalia			Laurasiatheria	Pholidota	missing
GCA_004363575.1	79805	2019-03-22	181804	236847	36800	2109359270	Solenodon paradoxus	Sarcopterygii	Mammalia			Laurasiatheria	Eulipotyphla	missing
GCF_027595985.1	42254	2023-01-09	1492	4024507	883884	2393049584	Sorex araneus	Sarcopterygii	Mammalia			Laurasiatheria	Eulipotyphla	PacBio HiFi
GCF_029834395.1	62283	2023-04-17	497	42400022	5420249	2873555620	Sorex fumeus	Sarcopterygii	Mammalia			Laurasiatheria	Eulipotyphla	PacBio HiFi
GCA_030324115.1	395025	2023-06-22	88276	39490	12232	2023778008	Sorex maritimensis	Sarcopterygii	Mammalia			Laurasiatheria	Eulipotyphla	missing
GCA_041430695.1	126318	2024-08-23	983	15899521	2494682	2814747914	Sorex ornatus	Sarcopterygii	Mammalia			Laurasiatheria	Eulipotyphla	PacBio HiFi
GCA_028565675.1	46219	2023-02-09	633432	4877	1447	2066251009	Sorex palustris	Sarcopterygii	Mammalia			Laurasiatheria	Eulipotyphla	missing
GCA_007760645.1	103600	2019-07-31	75129	85251	24118	2276127512	Sousa chinensis	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_023170115.1	68741	2022-04-01	207495	30612	7418	2295022077	Speothos venaticus	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCA_964194105.1	9997	2024-06-28	1934	3445081	865919	3089761853	Spermophilus citellus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	PacBio HiFi
GCA_002406435.1	99837	2017-09-28	502654	34849	4815	2986950624	Spermophilus dauricus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_004023965.1	30551	2019-01-15	433831	63054	9964	2462135812	Spilogale gracilis	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCA_023159085.1	2340998	2022-04-27	1037	16718385	3187924	2367125822	Spilogale interrupta	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCA_951394435.1	9737	2023-06-16	1631	3590204	933685	2691224796	Stenella coeruleoalba	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio HiFi
GCA_028646385.1	46167	2023-02-16	266806	59977	12560	2314450905	Steno bredanensis	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCF_014824575.3	192404	2020-09-30	64496	100260	25011	2092062660	Sturnira hondurensis	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing
GCA_014824575.3	192404	2022-12-28	64534	100260	25008	2092105101	Sturnira hondurensis	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing
GCF_024139225.1	109475	2022-07-06	1157	5042816	1346702	2461022585	Suncus etruscus	Sarcopterygii	Mammalia			Laurasiatheria	Eulipotyphla	PacBio CLR
GCF_006229205.1	37032	2019-07-03	129036	75409	15843	2346940644	Suricata suricatta	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCA_905335845.1	315377	2022-09-22	38646	159795	41331	2439687962	Sus cebifrons	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCF_000003025.6	9823	2017-02-07	1157	41891233	8139707	2472047704	Sus scrofa	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Oxford Nanopore
GCA_006408735.1	119562	2019-06-24	810213	5209	1492	2571308567	Sylvicapra grimmia	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_015711505.1	365149	2020-12-04	575173	58367	6140	2670623108	Sylvilagus bachmani	Sarcopterygii	Mammalia			Euarchontoglires	Lagomorpha	missing
GCA_949820135.1	9988	2023-04-19	415	34907720	4604163	2848388511	Sylvilagus floridanus	Sarcopterygii	Mammalia			Euarchontoglires	Lagomorpha	PacBio HiFi
GCF_028878055.3	9590	2024-01-05	28	146713733	80751072	3261904224	Symphalangus syndactylus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore
GCA_902825105.1	9970	2020-04-02	6978	2018310	408034	2649984299	Syncerus caffer	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCF_015852505.1	9261	2020-12-09	834	19859057	2228410	2182186831	Tachyglossus aculeatus	Sarcopterygii	Mammalia				Monotremata	PacBio CLR
GCA_030848825.1	9438	2023-08-22	168	86333355	27110749	2283182849	Tadarida brasiliensis	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi
GCA_964194135.1	9375	2024-06-28	1520	3421604	914022	2060789777	Talpa europaea	Sarcopterygii	Mammalia			Laurasiatheria	Eulipotyphla	PacBio HiFi
GCF_014898055.3	50954	2020-10-19	6776	2628036	281701	2078708107	Talpa occidentalis	Sarcopterygii	Mammalia			Laurasiatheria	Eulipotyphla	missing
GCA_023851605.1	48850	2022-06-22	1162	9869167	2133164	3187843721	Tamandua tetradactyla	Sarcopterygii	Mammalia			Xenarthra	Pilosa	PacBio CLR
GCA_025594165.1	64680	2022-10-06	4483	9422552	1362999	2643511806	Tamias sibiricus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	PacBio RSII
GCA_044509165.1	187003	2024-11-05	187	44022992	8772307	2158200834	Taphozous melanopogon	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	Oxford Nanopore
GCA_031878705.1	9802	2023-09-25	285	56553937	10861383	2477427029	Tapirus indicus	Sarcopterygii	Mammalia			Laurasiatheria	Perissodactyla	PacBio HiFi
GCA_004025025.1	9801	2019-01-15	805779	164193	3507	2571231452	Tapirus terrestris	Sarcopterygii	Mammalia			Laurasiatheria	Perissodactyla	missing
GCA_963574405.1	630277	2023-11-03	267945	22421	4565	2813806511	Tarsius lariang	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963574415.1	981131	2023-11-03	302242	20071	3855	2816716394	Tarsius wallacei	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_003697995.1	2282171	2018-10-30	173916	37750	5692	2389094912	Taxidea taxus jeffersonii	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCF_003255815.1	9565	2018-06-19	43168	225709	48416	2842427196	Theropithecus gelada	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_040207635.1	2983910	2024-06-17	4791	21131692	2694194	1886049391	Thomomys bottae limpiae	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_041154305.1	10169	2024-06-12	168887	26514	6705	2144814337	Thryonomys swinderianus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_036184385.1	742503	2023-09-08	1778	19740843	1136789	2660694200	Tokudaia muenninki	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_027943515.1	73109	2022-11-01	121826	45795	12322	2376460608	Tokudaia osimensis	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_036184795.1	742508	2023-09-08	570	13597559	3778166	2477105555	Tokudaia tokunoshimensis	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_026826555.1	183749	2022-12-12	131562	129372	17618	3629850764	Tolypeutes matacus	Sarcopterygii	Mammalia			Xenarthra	Cingulata	missing
GCA_004024845.1	2683044	2019-01-15	252670	141649	20053	2105600965	Tonatia bakeri	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing
GCA_028533065.1	148073	2023-02-09	432766	60077	5921	2164628127	Trachops cirrhosus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing
GCA_963574155.1	222416	2023-11-03	203244	25355	6470	2754531052	Trachypithecus auratus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963574045.1	122765	2023-11-03	206852	24793	6380	2759730580	Trachypithecus cristatus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCF_009764315.1	54180	2019-12-18	1782	16182741	1547289	2875494604	Trachypithecus francoisi	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963573545.1	164650	2023-11-03	186201	27613	7158	2750900761	Trachypithecus geei	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963573455.1	271260	2023-11-03	212704	24060	6179	2759223814	Trachypithecus germaini	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963573355.1	867383	2023-11-03	218910	23426	5954	2760473996	Trachypithecus hatinhensis	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963574185.1	66063	2023-11-03	198038	26126	6667	2748242949	Trachypithecus johnii	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963573585.1	465718	2023-11-03	198415	25934	6710	2762892174	Trachypithecus laotum	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963574075.1	54181	2023-11-03	211293	24473	6251	2753028519	Trachypithecus obscurus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_023762245.1	272121	2022-06-17	2946	14781066	1897521	2870799684	Trachypithecus phayrei crepuscula	Sarcopterygii	Mammalia			Euarchontoglires	Primates	PacBio CLR
GCA_963573805.1	164651	2023-11-03	202099	24699	6482	2730130155	Trachypithecus pileatus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963573475.1	465719	2023-11-03	255810	18795	5057	2755041114	Trachypithecus poliocephalus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963574985.1	54137	2023-11-03	204516	25013	6438	2736787703	Trachypithecus vetulus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_006411685.1	69296	2019-06-24	4305943	1286	239	2819051217	Tragelaphus buxtoni	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_935064755.1	69297	2022-03-28	1863	21206903	3066938	2845610798	Tragelaphus eurycerus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_006410775.1	9947	2019-06-24	898736	6546	1566	3096485447	Tragelaphus imberbis	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_006416875.1	9945	2019-06-24	4043033	1262	252	2837493139	Tragelaphus oryx	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_006410495.1	66440	2019-06-24	682795	9965	1810	2731561443	Tragelaphus scriptus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_006410795.1	9946	2019-06-24	640770	16511	2701	2786675798	Tragelaphus strepsiceros	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_004024965.2	9849	2019-07-15	1158497	80230	521	2582354588	Tragulus javanicus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_022376925.1	1088131	2022-02-23	2842	2803395	814532	3166880742	Tragulus kanchil	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCA_028551375.1	9638	2023-02-09	217262	117282	23784	2332089688	Tremarctos ornatus	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCF_000243295.1	127582	2012-01-23	166490	37750	10197	2769099677	Trichechus manatus latirostris	Sarcopterygii	Mammalia			Afrotheria	Sirenia	missing
GCF_011100635.1	9337	2020-03-10	2008	4314688	934448	3340651244	Trichosurus vulpecula	Sarcopterygii	Mammalia				Diprotodontia	PacBio CLR
GCA_000181375.1	37347	2006-06-08	841006	2974	1270	2137225476	Tupaia belangeri	Sarcopterygii	Mammalia			Euarchontoglires	Scandentia	missing
GCF_000334495.1	246437	2013-01-31	242445	25938	6602	2706389135	Tupaia chinensis	Sarcopterygii	Mammalia			Euarchontoglires	Scandentia	missing
GCA_026018925.1	70687	2022-11-07	2386	7301848	660018	2948178402	Tupaia tana	Sarcopterygii	Mammalia			Euarchontoglires	Scandentia	PacBio CLR
GCA_003227395.1	79784	2018-06-14	58525	133491	23827	2425059017	Tursiops aduncus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCF_011762595.1	9739	2020-03-27	1036	9729386	2193177	2372299697	Tursiops truncatus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio CLR
GCA_002564285.1	61882	2017-10-17	1678888	4025	588	2647303360	Tympanoctomys barrerae	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_023101885.1	687455	2022-04-25	5037	1809447	301870	2667409981	Typhlomys cinereus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCF_003426925.1	9999	2018-08-24	85091	81305	16830	2255934445	Urocitellus parryii	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_032313775.1	55040	2023-10-04	924	59386518	5372619	2658763643	Urocyon cinereoargenteus	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	PacBio HiFi
GCA_028551405.1	36800	2023-02-09	611178	49660	3833	2598247434	Uromys caudimaculatus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_004024945.1	182669	2019-01-15	732083	43618	1245	2111885247	Uropsilus gracilis	Sarcopterygii	Mammalia			Laurasiatheria	Eulipotyphla	missing
GCF_020975775.1	9643	2021-11-24	2213	13882922	1403436	2351964450	Ursus americanus	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCF_023065955.2	9644	2023-05-22	612	35674000	5560173	2423368479	Ursus arctos	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	PacBio HiFi
GCF_017311325.1	29073	2021-03-09	49432	101172	27045	2321004359	Ursus maritimus	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Oxford Nanopore
GCA_009660055.1	441215	2019-11-13	54646	145966	34925	2357716920	Ursus thibetanus thibetanus	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCA_963573675.1	554167	2023-10-30	112493	37415	9473	2130100614	Varecia rubra	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_028533085.1	9455	2023-02-10	1029863	40155	559	2406143581	Varecia variegata	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing
GCA_963924515.1	59485	2024-01-29	1158	3319810	907235	1925381803	Vespertilio murinus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi
GCF_000164845.4	30538	2019-07-15	243661	29521	5111	2030454818	Vicugna pacos	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio RSII
GCA_013265495.1	273917	2020-06-02	32171	340839	80458	2012624498	Vicugna vicugna mensalis	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
GCF_900497805.2	29139	2018-12-10	82897	113054	24884	3475176447	Vombatus ursinus	Sarcopterygii	Mammalia				Diprotodontia	missing
GCA_030463245.1	9629	2023-07-18	309	41624634	14258111	2348292563	Vulpes corsac	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Oxford Nanopore
GCA_024500485.1	561074	2022-08-01	379	52909674	16676523	2379624532	Vulpes ferrilata	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Oxford Nanopore
GCF_018345385.1	494514	2021-05-12	1458	31848881	10049493	2345497651	Vulpes lagopus	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCF_003160815.1	9627	2018-05-25	328591	20757	4723	2349853924	Vulpes vulpes	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing
GCA_004024805.1	234690	2019-01-15	587115	64054	4915	2600443904	Xerus inauris	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_028644305.1	226860	2023-02-16	1164041	58140	605	2735377309	Xerus rutilus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCF_009762305.2	9704	2020-07-14	232	31618759	8788420	2391147496	Zalophus californianus	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	PacBio CLR
GCA_004024765.1	160400	2019-01-15	1165710	23350	713	2610428839	Zapus hudsonius	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing
GCA_004364475.1	9760	2019-03-22	3761505	3606	251	3150094306	Ziphius cavirostris	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing
