Accession	Complete_compleasm	Single_compleasm	Duplicated_compleasm	Fragmented_compleasm	Missing_compleasm	Frameshift_compleasm	Tax_ID	Submission_Date	Species_name	Super_class	Class	Infra_class	Sub_class	Super_order	Order	Sequencing_type	Submitter
GCF_004348235.1	3340	3289	51	13	1	118	9720	2019-02-11	Phoca vitulina	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Illumina	Canadas Genome Enterprise (CGEN)
GCF_963924675.1	3346	3320	26	1	7	107	9742	2024-01-29	Phocoena phocoena	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio HiFi	WELLCOME SANGER INSTITUTE
GCF_008692025.1	3349	3320	29	0	5	160	42100	2019-09-26	Phocoena sinus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio CLR	Vertebrate Genomes Project
GCF_943737965.1	3344	3262	82	4	6	103	109678	2022-07-01	Phodopus roborovskii	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing	FREIE UNIVERSITAET BERLIN
GCA_030556225.1	3349	3338	11	2	3	101	10044	2023-07-31	Phodopus sungorus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Oxford Nanopore	UiT: The Arctic University of Norway
GCF_004126475.2	3330	3306	24	7	17	197	89673	2020-05-12	Phyllostomus discolor	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio CLR	Vertebrate Genomes Project
GCF_019186645.2	3348	3334	14	3	3	106	9423	2021-07-09	Phyllostomus hastatus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	Oxford Nanopore	Texas Tech University
GCA_033318265.1	3340	3330	10	2	12	91	2804059	2023-11-03	Phyllotis vaccarum	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	PacBio HiFi	University of Montana
GCF_002837175.3	3271	3224	47	69	12	134	9755	2023-02-28	Physeter catodon	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing	BGI
GCA_963574265.1	1803	1753	50	1186	337	248	164648	2023-11-03	Piliocolobus badius	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963574285.1	1896	1853	43	1126	304	260	591933	2023-11-03	Piliocolobus gordonorum	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963574805.1	1896	1852	44	1117	308	236	591937	2023-11-03	Piliocolobus kirkii	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCF_002776525.5	3310	3206	104	34	10	116	591936	2019-12-12	Piliocolobus tephrosceles	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	University of Oregon
GCA_964339955.1	3336	3295	41	2	16	121	412090	2024-11-14	Pipistrellus hanaki	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi	Genoscope CEA
GCF_014108245.1	3345	3296	49	4	5	119	59472	2020-08-07	Pipistrellus kuhlii	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio CLR	Bat1K
GCA_963693515.1	3350	3314	36	1	3	103	59473	2024-02-07	Pipistrellus nathusii	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi	Leibniz Institute for Zoo and Wildlife Research
GCA_903992545.1	3177	3126	51	32	145	221	59474	2020-08-06	Pipistrellus pipistrellus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio CLR	SC
GCA_949987585.1	3348	3316	32	2	4	113	246814	2023-05-01	Pipistrellus pygmaeus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi	WELLCOME SANGER INSTITUTE
GCA_963573695.1	2236	2195	41	879	215	232	2946514	2023-11-02	Pithecia albicans	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963574905.1	2217	2171	46	911	204	221	2946515	2023-11-02	Pithecia chrysocephala	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963573645.1	2250	2210	40	868	216	245	2946516	2023-11-02	Pithecia hirsuta	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963574975.1	2297	2247	50	851	194	229	2946517	2023-11-02	Pithecia mittermeieri	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963575305.1	2219	2179	40	896	224	223	2946518	2023-11-02	Pithecia pissinatti	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_023779675.1	3346	3264	82	5	3	657	43777	2022-06-17	Pithecia pithecia	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore	BGI-Shenzhen
GCA_963574005.1	2281	2232	49	854	205	231	2946519	2023-11-01	Pithecia vanzolinii	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_017311385.1	903	879	24	1491	923	303	118798	2021-03-09	Platanista gangetica	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	Chittagong Veterinary and Animal Sciences University; University of Chittagong (HRRL)
GCA_004363435.1	2028	1954	74	1057	247	235	48752	2019-03-22	Platanista minor	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	Broad Institute
GCA_963455305.1	3351	3299	52	2	1	124	61862	2023-09-20	Plecotus auritus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi	WELLCOME SANGER INSTITUTE
GCA_963574705.1	2284	2254	30	862	192	191	1812036	2023-11-02	Plecturocebus bernhardi	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963573885.1	2325	2289	36	833	181	218	1812042	2023-11-02	Plecturocebus brunneus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963575255.1	2342	2300	42	803	191	210	867332	2023-11-01	Plecturocebus caligatus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963573415.1	2284	2253	31	852	202	211	1812037	2023-11-01	Plecturocebus cinerascens	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_040437455.1	3353	3289	64	1	0	111	202457	2024-07-02	Plecturocebus cupreus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore	Arizona State University
GCA_004027715.1	2333	2278	55	801	196	184	230833	2019-01-16	Plecturocebus donacophilus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	Broad Institute
GCA_963575235.1	2329	2293	36	817	194	193	2946520	2023-11-01	Plecturocebus dubius	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963574625.1	2386	2346	40	775	173	198	2488670	2023-11-01	Plecturocebus grovesi	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963575245.1	2322	2284	38	815	203	211	78255	2023-11-01	Plecturocebus hoffmannsi	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963575275.1	2356	2321	35	807	173	192	1812038	2023-11-01	Plecturocebus miltoni	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963574105.1	2423	2390	33	751	162	193	9523	2023-11-01	Plecturocebus moloch	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCF_028885655.2	3354	3312	42	0	0	96	9601	2024-01-05	Pongo abelii	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore	National Human Genome Research Institute, National Institutes of Health
GCF_028885625.2	3354	3309	45	0	0	94	9600	2024-01-08	Pongo pygmaeus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore	National Human Genome Research Institute, National Institutes of Health
GCA_011754075.1	1056	1039	17	1520	729	286	48723	2020-03-25	Pontoporia blainvillei	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	Universidade do Vale do Itajai (UNIVALI)
GCA_028658325.1	3076	2743	333	210	65	152	173936	2023-02-17	Potorous gilbertii	Sarcopterygii	Mammalia				Diprotodontia	Illumina	DNA Zoo
GCA_028534135.1	3182	3166	16	138	32	153	29067	2023-02-09	Potos flavus	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Illumina	DNA Zoo
GCA_019843815.1	2003	1916	87	1011	312	204	119565	2021-09-01	Praomys delectorum	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Illumina	University of Pennsylvania
GCA_963573905.1	1706	1656	50	1261	365	251	78452	2023-11-03	Presbytis comata	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963575215.1	1737	1694	43	1223	361	263	272115	2023-11-03	Presbytis melalophos mitrata	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCF_016509475.1	3353	3340	13	0	1	129	37029	2021-01-06	Prionailurus bengalensis	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing	Texas A&M University
GCA_018403415.1	2682	2677	5	555	108	110	37030	2021-03-31	Prionailurus iriomotensis	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Illumina	Environmental Genomics Office Center for Environmetal Biology and Ecosystem Studies, National Institute for Environmental Studies
GCF_022837055.1	3354	3341	13	0	0	105	61388	2022-04-08	Prionailurus viverrinus	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	PacBio HiFi	University of Missouri
GCA_006410515.1	3252	3215	37	79	23	201	157668	2019-06-24	Procapra przewalskii	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	Northwestern Polytechnical University
GCA_000152225.2	3277	3269	8	63	13	138	9813	2014-12-16	Procavia capensis	Sarcopterygii	Mammalia			Afrotheria	Hyracoidea	Illumina	Baylor College of Medicine
GCA_028646535.1	2927	2890	37	332	89	206	9654	2023-02-16	Procyon lotor	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	missing	DNA Zoo
GCA_003258685.1	3310	3280	30	36	8	107	1328070	2018-06-20	Prolemur simus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	Henry Doorly Zoo & Aquarium
GCF_000956105.1	3255	3205	50	63	35	245	379532	2015-03-23	Propithecus coquereli	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	Baylor College of Medicine
GCA_963574665.1	1946	1916	30	1074	307	168	475619	2023-10-31	Propithecus deckenii coronatus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963575075.1	1896	1868	28	1136	295	165	83281	2023-10-31	Propithecus diadema	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963575085.1	1996	1959	37	1069	271	178	543559	2023-10-31	Propithecus edwardsi	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963574695.1	1934	1902	32	1117	280	171	989338	2023-10-31	Propithecus perrieri	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963574315.1	2049	2021	28	1025	259	163	30601	2023-10-31	Propithecus tattersalli	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963575125.1	1868	1841	27	1130	327	180	34825	2023-10-31	Propithecus verreauxi	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_017311185.1	3220	3193	27	76	58	127	2793304	2021-03-09	Proteles cristata cristata	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Oxford Nanopore	CNRS
GCF_907164565.1	3288	3258	30	49	17	120	48139	2021-06-02	Psammomys obesus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing	WELLCOME TRUST SANGER INSTITUTE
GCA_028646575.1	2816	2704	112	391	144	218	656515	2023-02-16	Pseudocheirus occidentalis	Sarcopterygii	Mammalia				Diprotodontia	Illumina	DNA Zoo
GCA_028646515.1	2891	2742	149	334	122	228	65629	2023-02-16	Pseudochirops corinnae	Sarcopterygii	Mammalia				Diprotodontia	Illumina	DNA Zoo
GCA_028627135.1	3007	2937	70	259	86	202	37702	2023-02-16	Pseudochirops cupreus	Sarcopterygii	Mammalia				Diprotodontia	Illumina	DNA Zoo
GCA_003182575.1	2177	2126	51	889	265	143	59542	2018-05-31	Pseudois nayaur	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	Northwest A&F University
GCF_039906515.1	3351	3307	44	0	3	116	82174	2024-05-31	Pseudorca crassidens	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio HiFi	Vertebrate Genomes Project
GCF_021234165.1	3347	3318	29	1	5	94	1884717	2021-12-20	Pteronotus mesoamericanus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	Oxford Nanopore	CSHL
GCA_036768555.1	3065	3054	11	158	130	501	1884721	2024-02-22	Pteronotus parnellii mexicanus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	Illumina	INSTITUTO POLITECNICO NACIONAL
GCA_004024605.1	2923	2894	29	369	51	107	9672	2019-01-15	Pteronura brasiliensis	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Illumina	Broad Institute
GCF_000325575.1	3332	3324	8	16	6	186	9402	2013-12-04	Pteropus alecto	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	Illumina	BGI
GCF_902729225.1	3331	3324	7	11	12	120	143291	2020-04-15	Pteropus giganteus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	missing	CIRI-Inserm-U1111
GCA_014363405.1	3284	3279	5	56	13	89	1496133	2020-08-23	Pteropus pselaphon	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	Illumina	Environmental Genomics Office, Center for Enviromental Biology and Ecosystem Studies, National Institute for Environmental Studies
GCA_028533765.1	3280	3269	11	50	24	109	196297	2023-02-10	Pteropus rufus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	Illumina	DNA Zoo
GCF_000151845.1	3270	3258	12	65	19	190	132908	2014-12-05	Pteropus vampyrus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	Illumina	Baylor College of Medicine
GCF_003327715.1	3179	3171	8	113	62	196	9696	2018-07-19	Puma concolor	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Oxford Nanopore	Broad Institute
GCF_014898765.1	3323	3309	14	23	8	123	1608482	2020-10-20	Puma yagouaroundi	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Illumina	Felidae consortium
GCA_947044825.1	3342	3286	56	12	0	119	248495	2023-02-03	Pusa hispida saimensis	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	PacBio CLR	Institute of Biotechnology, University of Helsinki
GCA_028975605.1	3246	3209	37	78	29	198	9719	2023-03-08	Pusa sibirica	Sarcopterygii	Mammalia			Laurasiatheria	Carnivora	Illumina	Institute for Molecular and Cellular biology
GCA_963574085.1	1761	1705	56	1201	362	252	693712	2023-11-03	Pygathrix cinerea	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_004024825.1	2647	2560	87	571	120	169	54133	2019-01-15	Pygathrix nemaeus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	Broad Institute
GCA_023764695.1	3306	3227	79	20	28	435	310352	2022-06-17	Pygathrix nigripes	Sarcopterygii	Mammalia			Euarchontoglires	Primates	PacBio RSII	BGI-Shenzhen
GCA_949782905.1	3352	3220	132	0	2	112	3082113	2023-04-20	Rangifer tarandus platyrhynchus	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	PacBio HiFi	EBP Norway
GCA_006410735.1	2584	2518	66	526	240	357	59544	2019-06-24	Raphicerus campestris	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	Northwestern Polytechnical University
GCF_036323735.1	3350	3280	70	1	3	95	10116	2024-01-31	Rattus norvegicus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	missing	Genome Reference Consortium
GCF_011064425.1	3275	3230	45	15	64	171	10117	2020-03-04	Rattus rattus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Oxford Nanopore	CSIRO
GCA_006410935.1	2702	2654	48	499	141	187	59556	2019-06-24	Redunca redunca	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	Northwestern Polytechnical University
GCA_043882965.1	3340	3286	54	2	12	91	3079464	2024-10-25	Reithrodontomys megalotis longicaudus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	PacBio HiFi	University of California, Santa Cruz
GCA_019844195.1	3118	3083	35	79	156	114	996586	2021-09-01	Rhabdomys dilectus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Illumina	University of Pennsylvania
GCA_030674055.1	3323	3254	69	20	11	105	121573	2023-08-07	Rhabdomys pumilio	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Illumina	Princeton University
GCA_028646465.1	3269	3070	199	74	10	115	9809	2023-02-16	Rhinoceros unicornis	Sarcopterygii	Mammalia			Laurasiatheria	Perissodactyla	Illumina	DNA Zoo
GCA_043728065.1	3352	3322	30	2	0	107	59477	2024-10-24	Rhinolophus affinis	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi	Bat1K
GCF_004115265.2	3351	3288	63	1	2	128	59479	2019-05-16	Rhinolophus ferrumequinum	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio CLR	Vertebrate Genomes Project
GCA_964194185.1	3349	3282	67	4	1	113	77218	2024-06-28	Rhinolophus hipposideros	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi	WELLCOME SANGER INSTITUTE
GCA_043748575.1	3349	3291	58	3	2	108	3030661	2024-10-24	Rhinolophus perniger lanosus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi	Bat1K
GCA_041825415.1	3353	3327	26	1	0	106	188572	2024-09-09	Rhinolophus rex	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	Oxford Nanopore	East China Normal University
GCA_036562045.1	3293	3262	31	10	51	128	89399	2024-06-26	Rhinolophus sinicus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	Oxford Nanopore	Kunming Institute of Zoology, Chinese Academy of Sciences
GCA_043728145.1	3331	3264	67	3	20	111	430492	2024-10-24	Rhinolophus trifoliatus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi	Bat1K
GCA_043880425.1	3350	3310	40	2	2	107	2952509	2024-10-28	Rhinolophus yonghoiseni	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi	Bat1K
GCF_001698545.2	3279	3212	67	55	18	310	61621	2016-08-03	Rhinopithecus bieti	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	Laboratory for conservation and utilization of Bio-resource
GCF_007565055.1	3347	3249	98	4	3	139	61622	2019-07-29	Rhinopithecus roxellana	Sarcopterygii	Mammalia			Euarchontoglires	Primates	PacBio CLR	Northwest University
GCA_023764705.1	3296	3222	74	19	39	319	1194336	2022-06-17	Rhinopithecus strykeri	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore	BGI-Shenzhen
GCA_043880545.1	3353	3336	17	1	0	99	173903	2024-10-28	Rhinopoma microphyllum	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi	Bat1K
GCA_009823505.1	3261	3154	107	65	27	207	53275	2019-12-31	Rhizomys pruinosus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	PacBio RSII	Chinese Academy of Sciences
GCA_010120015.1	3319	3294	25	22	13	131	186474	2020-02-04	Rhombomys opimus	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Illumina	University of Oslo
GCA_043290065.1	3305	3244	61	3	46	99	320637	2024-10-17	Rhynchocyon petersi	Sarcopterygii	Mammalia			Afrotheria	Macroscelidea	PacBio HiFi	Vertebrate Genomes Project
GCA_019843965.1	3191	3148	43	29	134	112	1217597	2021-09-01	Rhynchomys soricoides	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Illumina	University of Pennsylvania
GCA_037038555.1	3300	3259	41	6	48	97	249017	2024-03-06	Rhynchonycteris naso	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio HiFi	Bat1K Project
GCF_014176215.1	3345	3337	8	3	6	90	9407	2020-08-07	Rousettus aegyptiacus	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio CLR	Bat1K
GCA_015472975.1	3347	3340	7	3	4	76	9408	2020-10-30	Rousettus leschenaultii	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	Illumina	Comparative Genomics Laboratory, Center for Information Biology, National Institute of Genetics
GCA_028533395.1	3074	3063	11	207	70	175	77223	2023-02-09	Rousettus madagascariensis	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	Illumina	DNA Zoo
GCA_034233915.1	3340	3225	115	4	10	151	141656	2023-12-08	Rucervus eldii siamensis	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	missing	Chulalongkorn University
GCA_963981305.1	3352	3240	112	2	0	96	34869	2024-03-10	Rupicapra rupicapra	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Oxford Nanopore	Centro Nacional de Análisis Genómico
GCA_038501445.1	3340	3240	100	10	4	127	1088129	2024-04-26	Rusa alfredi	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	Philippine Genome Center Visayas
GCF_036850765.1	3348	3284	64	4	2	97	59482	2024-02-26	Saccopteryx bilineata	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio CLR	Bat1K
GCF_036850995.1	3348	3295	53	3	3	99	249018	2024-02-26	Saccopteryx leptura	Sarcopterygii	Mammalia			Laurasiatheria	Chiroptera	PacBio CLR	Bat1K
GCA_963574455.1	1993	1925	68	1062	279	315	37588	2023-11-03	Saguinus bicolor	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963574215.1	1952	1885	67	1091	289	311	43778	2023-11-03	Saguinus geoffroyi	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_004024885.1	2763	2635	128	486	99	199	9491	2019-01-15	Saguinus imperator	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	Broad Institute
GCA_963574735.1	2007	1920	87	1040	284	313	1079039	2023-11-03	Saguinus inustus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963575005.1	1964	1895	69	1072	296	319	78454	2023-11-03	Saguinus labiatus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_021498475.1	3306	3177	129	18	30	248	30586	2022-01-19	Saguinus midas	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Oxford Nanopore	BGI-Shenzhen
GCA_963574345.1	2004	1920	84	1036	291	322	9488	2023-11-02	Saguinus mystax	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_031835075.1	3349	3195	154	1	4	119	9490	2023-09-25	Saguinus oedipus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	PacBio HiFi	The Ohio State University
GCA_004024985.1	1112	1081	31	1525	669	199	34875	2019-01-15	Saiga tatarica	Sarcopterygii	Mammalia			Laurasiatheria	Artiodactyla	Illumina	Broad Institute
GCF_016699345.2	3349	3269	80	2	3	127	39432	2021-01-12	Saimiri boliviensis boliviensis	Sarcopterygii	Mammalia			Euarchontoglires	Primates	missing	Baylor College of Medicine Human Genome Sequencing Center
GCA_963573395.1	1605	1571	34	1263	456	300	2946521	2023-10-31	Saimiri cassiquiarensis	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963573505.1	1607	1567	40	1272	449	296	2946522	2023-10-31	Saimiri macrodon	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963574195.1	1585	1545	40	1294	442	296	70928	2023-11-01	Saimiri oerstedii	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963573345.1	1635	1590	45	1264	437	298	9521	2023-11-01	Saimiri sciureus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_963574015.1	1581	1541	40	1301	444	310	66265	2023-10-31	Saimiri ustus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	IBE(CSIC-UNIVERSITAT POMPEU FABRA)
GCA_040869305.1	3318	3225	93	19	16	171	1385376	2024-07-25	Salpingotus crassicauda	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Oxford Nanopore	INSTITUTE OF ZOOLOGY, CHINESE ACADEMY OF SCIENCES
GCF_009761245.1	3324	3235	89	25	4	126	9515	2019-12-17	Sapajus apella	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	Canadas Genomic Enterprise
GCF_902635505.1	3298	3270	28	16	40	102	9305	2019-11-07	Sarcophilus harrisii	Sarcopterygii	Mammalia				Dasyuromorphia	Oxford Nanopore	SC
GCA_004024925.1	2920	2906	14	357	70	109	71119	2019-01-15	Scalopus aquaticus	Sarcopterygii	Mammalia			Laurasiatheria	Eulipotyphla	Illumina	Broad Institute
GCA_042919465.1	3350	3295	55	0	4	97	446353	2024-10-15	Scaptochirus moschatus	Sarcopterygii	Mammalia			Laurasiatheria	Eulipotyphla	missing	Qufu Normal University
GCF_902686445.1	3353	3279	74	1	0	226	30640	2020-07-31	Sciurus carolinensis	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	PacBio CLR	SC
GCA_020740815.1	3028	2928	100	240	83	159	34861	2021-11-04	Sciurus niger	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	Oxford Nanopore	Edward Via College of Osteopathic Medicine
GCA_902686455.2	3351	3170	181	3	0	220	55149	2020-07-31	Sciurus vulgaris	Sarcopterygii	Mammalia			Euarchontoglires	Rodentia	PacBio CLR	SC
GCA_004025065.1	2039	1980	59	1010	275	220	88029	2019-01-15	Semnopithecus entellus	Sarcopterygii	Mammalia			Euarchontoglires	Primates	Illumina	Broad Institute
