taxon_id	taxon_rank	scientific_name	assembly_id	order	assembly_span	contig_n50	scaffold_n50	contig_count	scaffold_count	chromosome_count	gc_percent	linked_accession	assembly_status	biosample_representative	bioproject	assembly_level	last_updated
8358	species	Xenopus clivii	GCA_046118455.1	Anura	2926166980	3281	124633606	908877	337995		39		primary	primary	PRJNA1169578	Scaffold	2024-12-16
8355	species	Xenopus laevis	GCA_017654675.1	Anura	2742451793	22451507	155250555	715	54	18	39.5		primary	primary	PRJNA313213	Chromosome	2021-04-12
8355	species	Xenopus laevis	GCA_001663975.1	Anura	2718416252	19713	136570856	324060	108032	18	39		primary	primary	PRJNA313213	Chromosome	2016-08-09
8364	species	Xenopus tropicalis	GCA_000004195.4	Anura	1451283599	14634335	153961319	850	166	10	40.5		primary	primary	PRJNA577946	Chromosome	2019-11-14
8364	species	Xenopus tropicalis	GCA_013368275.1	Anura	1485568097	377941	150157909	9631	1955	10	40.5			primary	PRJNA606649	Chromosome	2020-06-23
1562990	species	Tepuihyla exophthalma	GCA_046270905.1	Anura	1438203461	2216	2312	802229	764439		43		primary	primary	PRJNA1183776	Scaffold	2024-12-25
317335	species	Tlalocohyla loquax	GCA_044758895.1	Anura	1743827571	2701	2763	1390026	1371286		40		primary	primary	PRJNA1151990	Scaffold	2024-11-10
143410	species	Tomopterna cryptotis	GCA_046766395.1	Anura	1585676452	4454	4568	502759	490150		42		primary	primary	PRJNA1169562	Scaffold	2025-01-19
1079898	species	Tomopterna kachowskii	GCA_046269585.1	Anura	1506970937	4082	4188	531702	517554		41		primary	primary	PRJNA1169304	Scaffold	2024-12-24
213803	species	Trachycephalus venulosus	GCA_044629035.1	Anura	1491269799	2582	2633	1150059	1135470		42.5		primary	primary	PRJNA1148362	Scaffold	2024-11-06
8296	species	Ambystoma mexicanum	GCA_002915635.3	Caudata	28206905576	217996	1205706733	211437	27157	28	46			primary	PRJNA378970	Chromosome	2021-04-01
8351	species	Discoglossus pictus	GCA_027410445.1	Anura	3872581802	3043591	453717995	4998	1317	14	39.5	GCA_027410455.1	primary	primary	PRJNA489243;PRJNA533106;PRJNA912129;PRJNA915386	Chromosome	2022-12-28
8345	species	Bombina bombina	GCA_027579735.1	Anura	10019663791	3759931	1241340601	9446	2467	12	39	GCA_027579415.1	primary	primary	PRJNA489243;PRJNA533106;PRJNA915412;PRJNA922148	Chromosome	2023-01-09
150705	species	Dendropsophus ebraccatus	GCA_027789765.1	Anura	2214937069	8808153	153439414	3003	2200	15	44	GCA_027789725.1	primary	primary	PRJNA489243;PRJNA533106;PRJNA910819;PRJNA922582	Chromosome	2023-01-13
8429	species	Gastrophryne carolinensis	GCA_027917425.1	Anura	4336248441	4962642	489283037	2747	1002	11	47	GCA_027917415.1	primary	primary	PRJNA489243;PRJNA533106;PRJNA916748;PRJNA923362	Chromosome	2023-01-18
228670	species	Spea hammondii	GCA_029215755.1	Anura	1155539324	14335781	120842655	541	351		41	GCA_029215705.1	primary	primary	PRJNA533106;PRJNA720569;PRJNA765864;PRJNA937275;PRJNA938520	Scaffold	2023-03-14
327740	species	Hyla sarda	GCA_029499605.1	Anura	4142159359	3809262	384967061	5771	3474	13	44	GCA_029493135.1	primary	primary	PRJNA489243;PRJNA533106;PRJNA921707;PRJNA945447	Chromosome	2023-04-07
238119	species	Leptodactylus fuscus	GCA_031893025.1	Anura	2307711212	5565655	228259793	3239	2266	11	43	GCA_031893055.1	primary	primary	PRJNA1007263;PRJNA1008724;PRJNA489243;PRJNA533106	Chromosome	2023-09-26
111125	species	Ranitomeya imitator	GCA_032444005.1	Anura	5956610564	13907627	725832262	2437	1672	10	45	GCA_032442605.1	primary	primary	PRJNA1013386;PRJNA1023201	Chromosome	2023-10-16
57060	species	Eleutherodactylus coqui	GCA_035609145.1	Anura	3371297528	10388966	277440397	1615	956	13	45	GCA_035609135.1	primary	primary	PRJNA1057919;PRJNA1061194;PRJNA489243;PRJNA533106	Chromosome	2024-01-12
191477	species	Pelobates fuscus	GCA_036172605.1	Anura	3606456729	29412599	387735018	508	159	13	42	GCA_036172575.1,GCA_036172585.1	primary	primary	PRJNA1060730;PRJNA1062344;PRJNA489243;PRJNA533106	Chromosome	2024-01-26
233781	species	Pelodytes ibericus	GCA_036172795.1	Anura	2077641644	19137354	222280400	360	98	12	39.5	GCA_036172765.1,GCA_036172775.1	primary	primary	PRJNA1008780;PRJNA1062339;PRJNA489243;PRJNA533106	Chromosome	2024-01-26
43566	species	Rhinophrynus dorsalis	GCA_037306005.1	Anura	4745552136	12994863	565843407	2495	463	11	42	GCA_037306015.1	primary	primary	PRJNA1085474;PRJNA1086928;PRJNA489243;PRJNA533106	Chromosome	2024-03-20
8400	species	Aquarana catesbeiana	GCA_037953035.1	Anura	6623812341	4266899	4266899	4070	4070		43.5	GCA_037952965.1		primary	PRJNA1071629;PRJNA1077975;PRJNA533106;PRJNA813333	Contig	2024-04-04
3061075	species	Mixophyes fleayi	GCA_038048845.1	Anura	2969628263	4050021	346624570	4227	2806	12	40.5	GCA_038048865.1	primary	primary	PRJNA1071269;PRJNA1096747;PRJNA489243;PRJNA533106	Chromosome	2024-04-17
288555	species	Xenopus petersii	GCA_038501925.1	Anura	2883778474	15294995	160347489	1387	887	18	39.5	GCA_038501915.1	primary	primary	PRJNA1058702;PRJNA1104629;PRJNA489243;PRJNA533106	Chromosome	2024-04-29
8439	species	Ascaphus truei	GCA_040206685.1	Anura	3722616900	981472	424004025	9569	3549	23	45	GCA_040206675.1	primary	primary	PRJNA1106995;PRJNA1108278;PRJNA489243;PRJNA533106	Chromosome	2024-06-17
76066	species	Engystomops pustulosus	GCA_040894005.1	Anura	2158203323	21805561	214838416	1372	936	11	43	GCA_040894015.1	primary	primary	PRJNA1135147;PRJNA1144444;PRJNA489243;PRJNA533106	Chromosome	2024-07-30
43514	species	Mantella aurantiaca	GCA_048565335.1	Anura	3319283846	2243248	372175235	6532	2611	13	41	GCA_048565345.1	primary	primary	PRJNA1220199;PRJNA1232177;PRJNA489243;PRJNA533106	Chromosome	2025-03-12
238106	species	Anomaloglossus baeobatrachus	GCA_048569485.1	Anura	6265077250	2835192	707508717	7414	3642	12	46.5	GCA_048569465.1	primary	primary	PRJNA1226914;PRJNA1235750;PRJNA489243;PRJNA533106	Chromosome	2025-03-13
194408	species	Rhinatrema bivittatum	GCA_901001135.2	Gymnophiona	5319222779	3216284	486875112	4900	1329	19	44.5	GCA_901001175.1,GCA_901001135.1	primary	primary	PRJEB32111;PRJEB32113;PRJEB43745;PRJNA489243;PRJNA533106	Chromosome	2021-04-24
1415580	species	Microcaecilia unicolor	GCA_901765095.2	Gymnophiona	4685923413	3661507	376147139	3529	1080	14	44	GCA_901765105.1,GCA_901765095.1	primary	primary	PRJEB32737;PRJEB32739;PRJEB43745;PRJNA489243;PRJNA533106	Chromosome	2021-04-24
256425	species	Lissotriton helveticus	GCA_964261635.1	Caudata	23170028842	7795245	2132484007	5693	448	17	45	GCA_964258895.1	primary	primary	PRJEB40665;PRJEB43510;PRJEB43745;PRJEB69288;PRJEB79500;PRJNA489243;PRJNA533106	Chromosome	2024-10-17
8324	species	Lissotriton vulgaris	GCA_964263255.1	Caudata	24226223864	6568731	1925992481	19295	15265	16	45	GCA_964261385.1	primary	primary	PRJEB40665;PRJEB43510;PRJEB43745;PRJEB69290;PRJEB79654;PRJNA489243;PRJNA533106	Chromosome	2024-10-17
30357	species	Pyxicephalus adspersus	GCA_004786255.1	Anura	1563367516	30445	157522388	117078	5411	14	36.35			primary	PRJNA439445	Chromosome	2019-04-17
445787	species	Leptobrachium leishanense	GCA_009667805.1	Anura	3549060464	1946319	394693044	8584	5302	13	43.74		primary	primary	PRJNA505224	Chromosome	2019-11-19
495146	species	Pseudophryne corroboree	GCA_028390025.1	Anura	8872758793	6819095	846894890	5826	3127	12	45.550000000000004	GCA_028390055.1	primary	primary	PRJNA489243;PRJNA533106;PRJNA921726;PRJNA928730	Chromosome	2023-02-06
260995	species	Geotrypetes seraphini	GCA_902459505.2	Gymnophiona	3779413726	20656571	272612222	596	163	19	43.18	GCA_902459495.1,GCA_902459505.1	primary	primary	PRJEB33992;PRJEB33993;PRJEB43745;PRJNA489243;PRJNA533106	Chromosome	2021-04-24
8384	species	Bufo bufo	GCA_905171765.1	Anura	5044744194	3959750	635713434	5501	1306	11	44.410000000000004	GCA_905171715.1	primary	primary	PRJEB40665;PRJEB42168;PRJEB42238;PRJEB43510;PRJEB43745;PRJNA489243;PRJNA533106	Chromosome	2021-01-28
8407	species	Rana temporaria	GCA_905171775.1	Anura	4111422596	6264810	481763206	2411	554	13	43.88	GCA_905171725.1	primary	primary	PRJEB40665;PRJEB42171;PRJEB42239;PRJEB43510;PRJEB43745;PRJNA489243;PRJNA533106	Chromosome	2021-01-28
233779	species	Spea bombifrons	GCA_009364475.1	Anura	765304928	522	522	1629902	1629896		41.56			primary	PRJNA529692	Scaffold	2019-10-28
85089	species	Scaphiopus couchii	GCA_009364435.1	Anura	484148731	362	362	1378914	1378905		40.44		primary	primary	PRJNA529692	Scaffold	2019-10-28
8435	species	Scaphiopus holbrookii	GCA_009364455.1	Anura	710849620	514	514	1509291	1509266		40.14		primary	primary	PRJNA529692	Scaffold	2019-10-28
30317	species	Spea multiplicata	GCA_009364415.1	Anura	1075972709	30692	71513	74867	49736		40		primary	primary	PRJNA529692	Scaffold	2019-10-28
247091	species	Pipa parva	GCA_019650415.1	Anura	1370893480	6215	7189	349777	283592		37.84		primary	primary	PRJNA588312	Scaffold	2021-08-17
57060	species	Eleutherodactylus coqui	GCA_019857665.1	Anura	2789347782	10856	109467076	480031	105233	13	39.89			primary	PRJNA578591	Chromosome	2021-09-16
76066	species	Engystomops pustulosus	GCA_019512145.1	Anura	2555516698	305357	172109237	125761	108304	11	42.42			primary	PRJNA578590	Chromosome	2021-08-10
104065	species	Limnodynastes dumerilii	GCA_011038615.1	Anura	2378679715	10550	286041	739331	520896		38.75		primary	primary	PRJNA597531	Scaffold	2020-02-28
8323	species	Triturus cristatus	GCA_964204655.1	Caudata	22324616549	8497210	1248769876	6001	1303	17	45.53	GCA_964204665.1	primary	primary	PRJEB40665;PRJEB43510;PRJEB43745;PRJEB75439;PRJEB78383;PRJNA489243;PRJNA533106	Chromosome	2024-07-31
8348	species	Bombina variegata	GCA_964205295.1	Anura	9369772323	1741680	1114117749	11427	4756	12	38.93	GCA_964205305.1	primary	primary	PRJEB43745;PRJEB74356;PRJEB76886;PRJNA489243;PRJNA533106	Chromosome	2024-07-29
45623	species	Pelophylax lessonae	GCA_965119305.1	Anura	5811227458	3786355	677924506	4371	1327	13	43.76	GCA_965119315.1	primary	primary	PRJEB40665;PRJEB43510;PRJEB43745;PRJEB80341;PRJEB85310;PRJNA489243;PRJNA533106	Chromosome	2025-02-11
303326	species	Triclaria malachitacea	GCA_047535115.1	Psittaciformes	81483560	256	260	277268	274687		53.5		primary	primary	PRJNA703634	Scaffold	2025-02-09
272050	species	Tringa erythropus	GCA_045787125.1	Charadriiformes	1085291058	197839	17879394	43935	34267		42		primary	primary	PRJNA1153307;PRJNA489244	Scaffold	2024-12-06
161739	species	Tringa flavipes	GCA_045782655.1	Charadriiformes	1217211257	100986	579100	99471	82779		42		primary	primary	PRJNA1153307;PRJNA489244	Scaffold	2024-12-06
161682	species	Tringa melanoleuca	GCA_045783195.1	Charadriiformes	1187445335	39946	47124	200057	192054		42		primary	primary	PRJNA1153307;PRJNA489244	Scaffold	2024-12-06
279954	species	Tringa solitaria	GCA_026413425.1	Charadriiformes	1150739019	15233	79619486	141917	17477		42		primary	primary	PRJNA727491	Scaffold	2022-11-27
240204	species	Tringa tobata	GCA_033628505.1	Charadriiformes	1340071318	75589	5372853	176721	157310		42		primary	primary	PRJNA739535	Scaffold	2023-11-14
520170	species	Trochalopteron elliotii	GCA_024734555.1	Passeriformes	1113241506	115278	2732127	41709	25496		42		primary	primary	PRJNA860040	Scaffold	2022-08-23
107235	species	Trochocercus nitens	GCA_041108035.1	Passeriformes	1121829035	35292	73187576	287524	233620		42.5		primary	primary	PRJNA969538	Scaffold	2024-08-08
411526	species	Turdus iliacus	GCA_965287035.1	Passeriformes	1127610686	8414000	70769131	738	346	41	42.5		primary	primary	PRJEB86906;PRJEB89822;PRJEB89823	Chromosome	2025-06-07
9187	species	Turdus merula	GCA_965287015.1	Passeriformes	1105465534	32937796	71343807	190	136	41	42.5		primary	primary	PRJEB86906;PRJEB89828;PRJEB89829	Chromosome	2025-07-02
9187	species	Turdus merula	GCA_045783035.1	Passeriformes	1091058191	85949	10105715	99206	78753		42			primary	PRJNA1153307;PRJNA489244	Scaffold	2024-12-06
9187	species	Turdus merula	GCA_046127255.1	Passeriformes	1012066560	1854916	42233509	909	125		41.5			primary	PRJEB76551	Scaffold	2024-12-17
127946	species	Turdus philomelos	GCA_965287025.1	Passeriformes	1090103056	7452025	62560071	857	280	40	42.5		primary	primary	PRJEB86906;PRJEB89825;PRJEB89826	Chromosome	2025-06-07
357595	species	Turdus torquatus	GCA_045788595.1	Passeriformes	1102536592	115934	1294545	83637	71280		42		primary	primary	PRJNA1153307;PRJNA489244	Scaffold	2024-12-06
301543	species	Turdus viscivorus	GCA_045782875.1	Passeriformes	1091897555	108296	12171760	99991	83498		42		primary	primary	PRJNA1153307;PRJNA489244	Scaffold	2024-12-06
109042	species	Tympanuchus pallidicinctus	GCA_026119805.1	Galliformes	994352574	19124196	45339891	264	206		41.5		primary	primary	PRJNA893009	Scaffold	2022-11-10
372371	species	Tyrannus albogularis	GCA_045033475.1	Passeriformes	1130802155	18797	64503151	276827	171968		42		primary	primary	PRJNA969683	Scaffold	2024-11-18
204063	species	Tyrannus caudifasciatus	GCA_032353075.1	Passeriformes	1099111178	4403	1549615	368490	57811		41.5		primary	primary	PRJNA949669	Scaffold	2023-10-04
371925	species	Tyrannus couchii	GCA_045033455.1	Passeriformes	1120955270	18848	64265419	317068	207103		42		primary	primary	PRJNA969685	Scaffold	2024-11-18
371926	species	Tyrannus crassirostris	GCA_032274845.2	Passeriformes	1069358296	64540	72221959	112831	76598		42		primary	primary	PRJNA949692	Scaffold	2024-12-24
372375	species	Tyrannus cubensis	GCA_032274685.1	Passeriformes	1103170555	6205	57245702	256203	20266		41		primary	primary	PRJNA949690	Scaffold	2023-10-02
372374	species	Tyrannus forficatus	GCA_036851205.1	Passeriformes	1089054114	21249	62827110	112839	39619		42		primary	primary	PRJNA802243	Scaffold	2024-02-23
121427	species	Tyrannus melancholicus	GCA_032353195.1	Passeriformes	1092936249	1037	58934510	543404	322		40		primary	primary	PRJNA949694	Scaffold	2023-10-04
372370	species	Tyrannus niveigularis	GCA_045033375.1	Passeriformes	1092676753	42145	73202951	154917	98086		42		primary	primary	PRJNA969691	Scaffold	2024-11-18
43165	species	Tyrannus tyrannus	GCA_026770345.1	Passeriformes	1089970646	22497	63119817	114348	43947		42		primary	primary	PRJNA802245	Scaffold	2022-12-09
372373	species	Tyrannus verticalis	GCA_032353205.1	Passeriformes	1052147297	27557	63551846	86790	13183		42		primary	primary	PRJNA949623	Scaffold	2023-10-04
372372	species	Tyrannus vociferans	GCA_032274585.2	Passeriformes	1099483015	659	32466042	1208662	86734		41		primary	primary	PRJNA931342	Scaffold	2024-12-02
56313	species	Tyto alba	GCA_018691265.1	Strigiformes	1249867532	17955177	36032128	329	70		41.5		primary	primary	PRJNA694551	Scaffold	2021-06-03
444853	subspecies	Uria aalge inornata	GCA_014363425.1	Charadriiformes	1040726051	19433	39335	104657	42406		42			primary	PRJDB10195	Scaffold	2020-08-22
100859	species	Vanellus vanellus	GCA_965286855.1	Charadriiformes	1393446359	22783031	87105696	1167	986	38	44		primary	primary	PRJEB86906;PRJEB89816;PRJEB89817	Chromosome	2025-06-07
100859	species	Vanellus vanellus	GCA_041043765.1	Charadriiformes	1288776276	12352	51682309	414910	243444		42.5			primary	PRJNA969757	Scaffold	2024-08-05
9054	species	Phasianus colchicus	GCA_015227605.1	Galliformes	988730982	1328716	59462841	3685	589		41			primary	PRJNA380312	Scaffold	2020-11-04
135444	species	Pheucticus ludovicianus	GCA_051175815.1	Passeriformes	1173583243	14486001	14486001	532	531		43	GCA_051175725.1	primary	primary	PRJNA1201828;PRJNA1220291;PRJNA533106;PRJNA813333	Scaffold	2025-07-02
135444	species	Pheucticus ludovicianus	GCA_045783415.1	Passeriformes	1259965364	90271	3369920	143927	123966		42			primary	PRJNA1153307;PRJNA489244	Scaffold	2024-12-06
111818	species	Phodilus badius	GCA_040207595.1	Strigiformes	1468733458	5326	20829492	1150229	903120		42		primary	primary	PRJNA965054	Scaffold	2024-06-17
54023	species	Phoebastria albatrus	GCA_035582865.1	Procellariiformes	1206199299	68665	1524187	36840	3572		42		primary	primary	PRJNA965798	Scaffold	2024-01-11
54020	species	Phoebastria immutabilis	GCA_035582775.1	Procellariiformes	1210094705	107301	1625257	24439	3372		42		primary	primary	PRJNA965798	Scaffold	2024-01-11
54022	species	Phoebastria irrorata	GCA_035582855.1	Procellariiformes	1210687213	75774	1533043	32894	3620		42		primary	primary	PRJNA965798	Scaffold	2024-01-11
54021	species	Phoebastria nigripes	GCA_035582835.1	Procellariiformes	1211563692	117515	1524900	22656	3488		42		primary	primary	PRJNA965798	Scaffold	2024-01-11
113189	species	Phoeniculus purpureus	GCA_028565055.1	Bucerotiformes	1048516430	21039	18627729	129810	91864		45		primary	primary	PRJNA695531	Scaffold	2023-02-09
358815	species	Phoenicurus ochruros	GCA_050234705.1	Passeriformes	1371345233	29902800	29902800	296	296		43.5		primary	primary	PRJNA1217107	Contig	2025-05-07
266418	species	Phylidonyris novaehollandiae	GCA_041053245.1	Passeriformes	1030170320	162250	3147863	24147	6248		41.5		primary	primary	PRJNA623276	Scaffold	2024-08-05
182894	species	Phyllastrephus albigularis	GCA_041044985.1	Passeriformes	1142202431	24056	71962256	372891	293512		42		primary	primary	PRJNA1121620	Scaffold	2024-08-05
48150	species	Phylloscopus collybita	GCA_027886175.1	Passeriformes	1247501225	28093532	28093532	517	517		43.5		primary	primary	PRJNA550489	Contig	2023-01-17
1689810	species	Phylloscopus ibericus	GCA_045786995.1	Passeriformes	1120193587	143966	20112371	80968	67305		42.5		primary	primary	PRJNA1153307;PRJNA489244	Scaffold	2024-12-06
56429	species	Phylloscopus schwarzi	GCA_045788025.1	Passeriformes	1175765879	126901	9758541	97653	82765		42.5		primary	primary	PRJNA1153307;PRJNA489244	Scaffold	2024-12-06
48154	species	Phylloscopus trochiloides	GCA_048593965.1	Passeriformes	1282834378	7376425	77876639	2279	938	31	44		primary	primary	PRJNA1210605	Chromosome	2025-03-17
209779	subspecies	Phylloscopus trochilus acredula	GCA_025389015.1	Passeriformes	1159315265	9341019	16755566	1163	496		42.5			primary	PRJNA550489	Scaffold	2022-09-25
209781	subspecies	Phylloscopus trochilus trochilus	GCA_016584745.2	Passeriformes	1249305972	24608944	34133506	993	546		44		primary	primary	PRJNA550489	Scaffold	2022-11-18
274622	species	Phylloscopus whistleri	GCA_017589585.1	Passeriformes	1112484139	3796120	3796120	1749	1749		43		primary	primary	PRJNA646997	Contig	2021-03-26
34924	species	Pica pica	GCA_025802055.1	Passeriformes	1064369002	44319	73415481	72252	24674		42		primary	primary	PRJNA815251	Scaffold	2022-10-23
165751	species	Picoides tridactylus	GCA_045782225.1	Piciformes	1134091259	11644	12919	255674	243010		44.5		primary	primary	PRJNA1153307;PRJNA489244	Scaffold	2024-12-06
100825	species	Picus viridis	GCA_033816785.1	Piciformes	1244783828	19899906	39164214	1434	1365	41	45.5		primary	primary	PRJNA1027323	Chromosome	2023-11-22
345186	species	Pionites leucogaster	GCA_025448055.1	Psittaciformes	1111884935	11699	24027	159098	90868		41.5		primary	primary	PRJNA704045	Scaffold	2022-09-27
309866	species	Pionites melanocephalus	GCA_029814565.1	Psittaciformes	1109617375	24479	33723	95573	71040		41.5		primary	primary	PRJNA704046	Scaffold	2023-04-18
303320	species	Pionus fuscus	GCA_032466355.1	Psittaciformes	1189839906	657	16267	1444270	503069		41		primary	primary	PRJNA703804	Scaffold	2023-10-10
303305	species	Pionus maximiliani	GCA_024361725.1	Psittaciformes	1182257092	3366	17655	585266	253601		42		primary	primary	PRJNA703805	Scaffold	2022-07-20
13214	species	Pionus menstruus	GCA_031763745.2	Psittaciformes	1190327006	296	2490	2071591	1801623		59.5		primary	primary	PRJNA703806	Scaffold	2024-08-05
